name,attributes_cyl_path,agency_maint,inc_crc,fmel_upd_d,length_m,longitude,latitude
kml_2572,Jurong Lake District - Taman Jurong,LTA (Others),0F095191D3D08939,2022-11-30 14:41:13,11.976565071685092,103.71957757096048,1.336670280472135
kml_2573,Jurong Lake District - Taman Jurong,LTA (Others),E9CDE9C250C64894,2022-11-30 14:41:13,70.45378027809558,103.7218414341777,1.3450943864604334
kml_2574,Jurong Lake District - Taman Jurong,Land Transport Authority,2F179204B80BD359,2022-11-30 14:41:13,2.652112357732678,103.71921687468601,1.338576951460215
kml_2575,Jurong Lake District - Taman Jurong,Land Transport Authority,F65A86D0EBC05E0C,2022-11-30 14:41:13,2.107587418714319,103.719440534163,1.33868217638714
kml_2576,Jurong Lake District - Taman Jurong,Land Transport Authority,C4B911A4E692F3C3,2022-11-30 14:41:13,1.871836779325536,103.7201105771405,1.338698115353355
kml_2577,Jurong Lake District - Taman Jurong,Land Transport Authority,A47E1B68B39D8498,2022-11-30 14:41:13,2.415831791846243,103.72143426821901,1.3388065006218501
kml_2578,Jurong Lake District - Taman Jurong,Land Transport Authority,4304CC3108B21362,2022-11-30 14:41:13,23.13892282405324,103.7218118326937,1.3342481094502365
kml_2579,Jurong Lake District - Taman Jurong,Land Transport Authority,B2D0AF398D8EC3FF,2022-11-30 14:41:13,8.598928122891166,103.721297930429,1.342999849053355
kml_2580,Jurong Lake District - Taman Jurong,Land Transport Authority,F2905B01E0FB9AF7,2022-11-30 14:41:13,8.24256290903516,103.7242952882032,1.3344602044977485
kml_2581,Jurong Lake District - Taman Jurong,Land Transport Authority,2FFD02503E21FD3D,2022-11-30 14:41:13,21.60584573407488,103.71984148682878,1.3357854289989064
kml_2582,Ang Mo Kio,LTA (Others),159D8117EB4A6257,2022-02-16 13:57:18,6.605221580992125,103.845466569303,1.364271389448765
kml_2583,Yishun,Land Transport Authority,981102D3D854E77D,2022-02-16 13:57:18,9.858272276895997,103.8299810046905,1.43446776857218
kml_2584,Yishun,LTA (Others),FBE0EBC1C432392A,2022-02-16 13:57:18,1.7529341260965081,103.8362880688065,1.434526841714065
kml_2585,Yishun,LTA (Others),F8E3866081A3FBED,2022-02-16 13:57:18,25.644533985823667,103.83333615116094,1.4306053574546618
kml_2586,Yishun,LTA (Others),5B2702A5C9B61319,2022-02-16 13:57:18,3.4754855493924004,103.8296255125825,1.4335275552523048
kml_2587,Yishun,LTA (Others),680EE7192298A6DB,2022-02-16 13:57:18,8.7746230163821,103.83282584735265,1.430622886327831
kml_2588,Yishun,LTA (Others),9625945B42A34A6D,2022-02-16 13:57:18,4.995773618857671,103.83263485726901,1.434337519489455
kml_2589,Yishun,Land Transport Authority,D58516AEDD086D70,2022-02-16 13:57:18,109.63705499185113,103.848314045438,1.423632292095945
kml_2590,Yishun,Land Transport Authority,3DE4667A4B370AB3,2022-02-16 13:57:18,22.306787353132478,103.848942741059,1.423660321872675
kml_2591,Yishun,Land Transport Authority,E0D162DB754E9240,2022-02-16 13:57:18,47.08976918028819,103.84926220124667,1.4237018183705172
kml_2592,Yishun,Land Transport Authority,5A327F941C7700B9,2022-02-16 13:57:18,324.09943433631355,103.84383105814773,1.4227145968683363
kml_2593,Yishun,Land Transport Authority,F7C2E26A91DB9F56,2022-02-16 13:57:18,33.60864842996561,103.84458191040483,1.4241213695110664
kml_2594,Yishun,Land Transport Authority,AF9FB01DD9C22460,2022-02-16 13:57:18,148.55336386650112,103.84367746264593,1.4205544761231699
kml_2595,Yishun,Land Transport Authority,332E93EEC3D76F9E,2022-02-16 13:57:18,33.38308501801154,103.840703140511,1.4189667593265882
kml_2596,Yishun,Land Transport Authority,3679480C18A7BE24,2022-02-16 13:57:18,33.09515750602798,103.840222719021,1.43333178111687
kml_2597,Yishun,Land Transport Authority,672CA2D6C747ECCC,2022-02-16 13:57:18,21.52336933989975,103.83956500285501,1.43391753265669
kml_2598,Yishun,Land Transport Authority,206B8919A765AA2B,2022-02-16 13:57:18,4.3023150154351955,103.839432872435,1.43403229678016
kml_2599,Yishun,Land Transport Authority,8F04627338C2641D,2022-02-16 13:57:18,54.52739064168368,103.83949437174823,1.4298905701765583
kml_2600,Hougang,Land Transport Authority,9CA163D09988948F,2022-02-16 13:57:18,61.31121536332039,103.8926274444998,1.3746963205224851
kml_2601,Yishun,LTA (Others),699E46BC25E7A35E,2022-02-16 13:57:18,21.507245266102426,103.84413830889432,1.431044339346569
kml_2602,Yishun,Land Transport Authority,2DC69AC28A1F3BAD,2022-02-16 13:57:18,13.81690089450331,103.83531822769899,1.4150201696105849
kml_2603,Yishun,Land Transport Authority,B09F37000D9C2601,2022-02-16 13:57:18,5.894128363434304,103.846120103006,1.42765690989386
kml_2604,Sembawang,Land Transport Authority,7058903C37E13FF2,2022-02-16 13:57:18,5.085878487701153,103.82292032500648,1.4499886876896149
kml_2605,Yishun,Land Transport Authority,324F22F3AC1A15CD,2022-02-16 13:57:18,31.37842456410641,103.84329583128203,1.4189018851800597
kml_2606,Yishun,Land Transport Authority,4048EFF070F29EC0,2022-02-16 13:57:18,135.3031257353386,103.8428047118326,1.4183378314554225
kml_2607,Yishun,Land Transport Authority,12798A8060A50C49,2022-02-16 13:57:18,17.46351031876181,103.83822372807799,1.4180239589547
kml_2608,Yishun,Land Transport Authority,1F1ABB4D1B0C6A98,2022-02-16 13:57:18,61.67468866545618,103.840398809318,1.4235673887796685
kml_2609,Yishun,Land Transport Authority,E96F021E62BD12B2,2022-02-16 13:57:18,36.682365535046856,103.8401379091089,1.4239437821776653
kml_2610,Yishun,Land Transport Authority,9E4DE1D4444CADD0,2022-02-16 13:57:18,32.38637943520541,103.84060152786513,1.4230963703567154
kml_2611,Pasir Ris,Land Transport Authority,EE58DDE299742DA8,2022-02-16 13:57:18,42.17637611914688,103.95150958516057,1.3747477048576395
kml_2612,Yishun,Land Transport Authority,C83A43C2447793AB,2022-02-16 13:57:18,22.70182067706481,103.83718254141296,1.4319896446207399
kml_2613,Tampines,Land Transport Authority,3D24869E8F7BBA18,2022-02-16 13:57:18,62.75496475170876,103.95648912424294,1.3561015557639495
kml_2614,Yishun,Land Transport Authority,107B788442A12CAE,2022-02-16 13:57:18,29.45082023192243,103.82976072592399,1.43149087799923
kml_2615,Tampines,Land Transport Authority,1D9F09FB0BC4E113,2022-02-16 13:57:18,27.687977607795723,103.94036718995415,1.3515733322721566
kml_2616,Punggol,Land Transport Authority,436DABF418BE096D,2022-02-16 13:57:18,16.07579518959636,103.9070558035565,1.40425573896648
kml_2617,Punggol,Land Transport Authority,F7B98FA4523FECB2,2022-02-16 13:57:18,19.924598333461915,103.9069309621685,1.40396971633474
kml_2618,Punggol,LTA (Others),962998EA73B5FA15,2022-02-16 13:57:18,1.419237790279295,103.9145171364345,1.397208565565345
kml_2619,Sembawang,Land Transport Authority,7DF741A0E1649B5C,2022-02-16 13:57:18,200.8379857617267,103.82648845397883,1.4449795307201243
kml_2619,Sembawang,Land Transport Authority,7DF741A0E1649B5C,2022-02-16 13:57:18,12.897688035347016,103.82549305360806,1.4451523217668174
kml_2619,Sembawang,Land Transport Authority,7DF741A0E1649B5C,2022-02-16 13:57:18,74.76221722763445,103.82511260370714,1.4453951452537726
kml_2620,Kallang,Land Transport Authority,83F49FB189825F52,2022-11-30 14:41:12,13.966492845036765,103.86899801037757,1.3322381953838487
kml_2621,Sengkang,LTA (Others),B10CA7CCA85EA012,2022-11-30 14:41:12,130.22953963573073,103.89291811775587,1.3937943714012333
kml_2622,Sengkang,Land Transport Authority,ABAE7D6D1BB6E83B,2022-11-30 14:41:12,69.10466695871581,103.89100376452313,1.3943364345071636
kml_2623,Bukit Panjang,Land Transport Authority,4D3ED0EA57C88F0B,2022-11-30 14:41:13,8.890650227502046,103.77194042005962,1.3740732102563658
kml_2624,Bukit Panjang,Land Transport Authority,3FDA66A73041411A,2022-11-30 14:41:13,16.768997413445366,103.7730898328355,1.3734489354841548
kml_2625,Bukit Panjang,LTA (Others),4E28B31BDC283193,2022-11-30 14:41:13,6.017931616614028,103.7725879067915,1.373729365446765
kml_2626,Toa Payoh,Land Transport Authority,598578DDDC3330E8,2022-11-30 14:41:13,9.232840758804178,103.87615487573603,1.3418959516785895
kml_2627,Toa Payoh,Land Transport Authority,11708341B561CB4C,2022-11-30 14:41:13,6.763829181701659,103.87650408087164,1.3421229247226303
kml_2628,Toa Payoh,Land Transport Authority,28CEA3BBA553D93D,2022-11-30 14:41:13,63.08312973972765,103.87669316041365,1.3423649652041698
kml_2629,Punggol,Land Transport Authority,33ED49A1D1061B7B,2022-11-30 14:41:13,17.334683883494915,103.91871168927253,1.3977072627157043
kml_2630,Sembawang,Town Council,0FB3311EDB870DFA,2022-02-16 13:57:18,413.43656488766027,103.81493810407302,1.4461951160658506
kml_2631,Pasir Ris,LTA (Others),D9CA9809E3FA303C,2022-02-16 13:57:18,66.07064345608396,103.9539405272408,1.375041397735264
kml_2632,Sembawang,Town Council,C5DE202B55ED74E5,2022-02-16 13:57:18,171.17958634683842,103.81503773764354,1.4554200847460268
kml_2633,Sembawang,Town Council,D9FFDDD3BB3F5412,2022-02-16 13:57:18,1.4112809684885792,103.8148996296165,1.45616176787633
kml_2634,Pasir Ris,LTA (Others),A8FCF20A6ED58658,2022-02-16 13:57:18,129.18676495991463,103.95480793205621,1.3751566486303788
kml_2635,Pasir Ris,LTA (Others),4D061443D25A4181,2022-02-16 13:57:18,68.51995357550493,103.95565427306279,1.3752925943734808
kml_2636,Sembawang,Town Council,75247F5F843C1132,2022-02-16 13:57:18,209.96854011658795,103.8159392798435,1.45011048159516
kml_2637,Sembawang,Town Council,F120A20816EBB9A0,2022-02-16 13:57:18,146.83733960572133,103.81981366220097,1.4495484138414543
kml_2638,Pasir Ris,LTA (Others),75913CE996E9557D,2022-02-16 13:57:18,221.31018289181156,103.9604284630272,1.366998778976471
kml_2639,Pasir Ris,LTA (Others),2C67D61D9EA0E04F,2022-02-16 13:57:18,2.128720241410877,103.9601433019715,1.3676189972016
kml_2640,Pasir Ris,LTA (Others),26F8BEFF4168820C,2022-02-16 13:57:18,1.6936638352518651,103.960182225045,1.367590140555575
kml_2641,Sembawang,LTA (Others),BABDD8ED4811B801,2022-02-16 13:57:18,2.0559909436849546,103.820371744373,1.44701130583
kml_2642,Sembawang,LTA (Others),3E46233DBE0D291E,2022-02-16 13:57:18,4.3058571280037246,103.820544543675,1.447031180208295
kml_2643,Sembawang,LTA (Others),C27DE09C91C762FA,2022-02-16 13:57:18,2.5240469618941543,103.8207238209825,1.4470518097533849
kml_2644,Sembawang,LTA (Others),81B8B05EDFF7AC26,2022-02-16 13:57:18,2.097900616768762,103.8209595996,1.4470652697999
kml_2645,Sembawang,LTA (Others),F3706BFEE435120C,2022-02-16 13:57:18,31.736683992766704,103.81867449424502,1.4567829194732296
kml_2646,Sembawang,LTA (Others),03C521D811735807,2022-02-16 13:57:18,50.708838987135536,103.81986070276596,1.4555485257159129
kml_2647,Sembawang,LTA (Others),55F8493334654D6B,2022-02-16 13:57:18,47.72942719216,103.81776536202769,1.4506983261624018
kml_2648,Sembawang,LTA (Others),F2F79B3DC237BE53,2022-02-16 13:57:18,40.05823791556195,103.81783153742036,1.4509175576411573
kml_2649,Sembawang,LTA (Others),42D0F264A19689B9,2022-02-16 13:57:18,0.8364307839601987,103.8211712145245,1.44705891417928
kml_2650,Yishun,Land Transport Authority,2B9955387668E2EB,2022-02-16 13:57:18,132.56117461787107,103.83665357503719,1.4239863416623952
kml_2651,Yishun,Land Transport Authority,C73FCB3E617F7E3E,2022-02-16 13:57:18,29.4099971894667,103.8366184124702,1.4232282982529039
kml_2652,Yishun,Land Transport Authority,61C18867D2091AD7,2022-02-16 13:57:18,25.62095048714818,103.84647059030823,1.4235673700473341
kml_2653,Yishun,Land Transport Authority,8AC74DAA55B2D17A,2022-02-16 13:57:18,12.751682220744685,103.84022924556639,1.417799446001258
kml_2654,Yishun,Land Transport Authority,B835430EED585600,2022-02-16 13:57:18,40.67968521666101,103.84012342937702,1.417568529579535
kml_2655,Yishun,Land Transport Authority,F07FD3A3A0A66B19,2022-02-16 13:57:18,14.07118303949917,103.8466658346115,1.423570420330035
kml_2656,Yishun,Land Transport Authority,23BF8A6C5FE6DD87,2022-02-16 13:57:18,16.696573096847896,103.84688776465799,1.423595482115185
kml_2657,Jurong Lake District - Taman Jurong,Land Transport Authority,9AB86F1781471A2E,2022-11-30 14:41:13,16.553007378785672,103.72074072526998,1.3383644157668027
kml_2658,Jurong Lake District - Taman Jurong,Land Transport Authority,062ED32B53FE0E2F,2022-11-30 14:41:13,19.356422733449016,103.71962276883761,1.336057313328879
kml_2659,Jurong Lake District - Taman Jurong,Land Transport Authority,8F8A0DEBF3CC3C41,2022-11-30 14:41:13,38.3844762501993,103.7223433898805,1.326600055095465
kml_2660,Jurong Lake District - Taman Jurong,Land Transport Authority,9D5072E5CB6F5D74,2022-11-30 14:41:13,73.20506448642746,103.72487044178537,1.3370341019518686
kml_2661,Jurong Lake District - Taman Jurong,LTA (Others),9427951B96ADE3D0,2022-11-30 14:41:12,8.864483783201683,103.72070607426802,1.33422160099956
kml_2662,Jurong Lake District - Taman Jurong,Land Transport Authority,AB97230BDA5220A1,2022-11-30 14:41:13,22.342583136945393,103.7191181904585,1.3385230178782201
kml_2663,Jurong Lake District - Taman Jurong,Land Transport Authority,8D5DF996CA31AEF5,2022-11-30 14:41:13,35.131367302924374,103.71994791989577,1.338730056037304
kml_2664,Jurong Lake District - Taman Jurong,Land Transport Authority,C2109BD47BE05158,2022-11-30 14:41:13,51.336045542382514,103.71957509835184,1.3363850877244474
kml_2665,Jurong Lake District - Taman Jurong,Land Transport Authority,70D6C42550084584,2022-11-30 14:41:13,23.50025358708134,103.72056446568354,1.3341959765187332
kml_2666,Jurong Lake District - Taman Jurong,Land Transport Authority,16105F5F638ADC2F,2022-11-30 14:41:13,37.56854082030701,103.72303520199495,1.3343939457816074
kml_2667,Jurong Lake District - Taman Jurong,Land Transport Authority,EB5F9FAD16775F51,2022-11-30 14:41:13,25.187490038963904,103.71932964179423,1.338631297542211
kml_2668,Sembawang,Town Council,08D740CC7B9A33FD,2022-02-16 13:57:18,75.36763171636964,103.81980913154396,1.4524088776452198
kml_2669,Sembawang,Town Council,30C28865EE67CB72,2022-02-16 13:57:18,146.76078079080622,103.82081281870404,1.4513837852313927
kml_2670,Yishun,LTA (Others),8B78BFEF76D3DE5C,2022-02-16 13:57:18,63.018374367097955,103.83539979805445,1.4305389051591275
kml_2671,Pasir Ris,LTA (Others),A7A38A671C9E082C,2022-02-16 13:57:18,3.809334380028182,103.9569252833515,1.370577200951635
kml_2672,Tampines,Land Transport Authority,EDC74AC501E4768F,2022-02-16 13:57:18,52.12897048286721,103.94617765108019,1.3578920131846974
kml_2673,Tampines,Town Council,435790E7BB8380C0,2022-02-16 13:57:18,62.00450989507451,103.95201450472494,1.3536503381042386
kml_2674,Yishun,LTA (Others),655F860962474D77,2022-02-16 13:57:18,1.8728810600637409,103.8299363279355,1.434439745437785
kml_2675,Yishun,Land Transport Authority,ED2CCE4D22B032C9,2022-02-16 13:57:18,32.47533749243338,103.83075989514289,1.4349562326556136
kml_2676,Tampines,Land Transport Authority,36ECA804EF3B18E3,2022-02-16 13:57:18,18.18786515743626,103.95225112385299,1.36184888134814
kml_2677,Pasir Ris,Land Transport Authority,0AA8E2ECFE176D69,2022-02-16 13:57:18,8.89753189701964,103.95690158434289,1.3700896634358226
kml_2678,Tampines,Land Transport Authority,8A4106A196F75A5E,2022-02-16 13:57:18,253.0656392839734,103.93441777658049,1.349595334855785
kml_2679,Pasir Ris,Land Transport Authority,7984D4786C27E53C,2022-02-16 13:57:18,20.52013065035836,103.95874411136002,1.3684595215765698
kml_2680,Pasir Ris,Land Transport Authority,C84159AE9BE891E8,2022-02-16 13:57:18,15.954959731690991,103.95988834373905,1.3685165321114996
kml_2681,Pasir Ris,Land Transport Authority,3FB50319AF0803E9,2022-02-16 13:57:18,19.337588850202554,103.945753934131,1.3728769206495501
kml_2682,Pasir Ris,Land Transport Authority,98E41CEA20309871,2022-02-16 13:57:18,101.03332606663398,103.94368771524718,1.37369910193003
kml_2683,Pasir Ris,Land Transport Authority,4FA0724ED6778937,2022-02-16 13:57:18,5.013950325402435,103.951042985077,1.3727981482358447
kml_2684,Pasir Ris,Land Transport Authority,8479708914573DA9,2022-02-16 13:57:18,34.109722039448386,103.9560865644666,1.3738164584458867
kml_2685,Yishun,Land Transport Authority,1F5846FA31C37A2E,2022-02-16 13:57:18,28.091039100129095,103.82972648867242,1.4317673635423707
kml_2686,Pasir Ris,Land Transport Authority,D41ACE671BB3EF63,2022-02-16 13:57:18,16.153453685818082,103.9629799967015,1.36492136486653
kml_2687,Pasir Ris,Land Transport Authority,15FC6E393CD379E0,2022-02-16 13:57:18,43.658475896106154,103.95971661794157,1.3682220196385197
kml_2688,Pasir Ris,Land Transport Authority,74BD312A4934859D,2022-02-16 13:57:18,75.33640809841901,103.94098077386948,1.3755987052735785
kml_2689,Tampines,Land Transport Authority,BE6549D183F4B107,2022-02-16 13:57:18,72.20854683849608,103.93715571076707,1.348573978456684
kml_2690,Tampines,Land Transport Authority,85A2A85B6D31CE9B,2022-02-16 13:57:18,31.095590075948223,103.943054370957,1.351585978182335
kml_2691,Tampines,Land Transport Authority,DCC49D10A32CF819,2022-02-16 13:57:18,46.441691891645725,103.942690321678,1.3515849696049103
kml_2692,Pasir Ris,Land Transport Authority,33B158E5B0751B37,2022-02-16 13:57:18,20.583003849519823,103.95847473588348,1.3685864968714898
kml_2693,Tampines,Land Transport Authority,942F8A4ECBA2BBAB,2022-02-16 13:57:18,33.347922409987014,103.95533883245058,1.357631479828413
kml_2694,Yishun,LTA (Others),0FD52DC1CD2AF7BF,2022-02-16 13:57:18,2.269179196102058,103.83708394139799,1.432042369162065
kml_2695,Tampines,Land Transport Authority,2DC33C927BA7A55B,2022-02-16 13:57:18,100.68900594227445,103.94815621588256,1.3587760979637298
kml_2696,Tampines,Land Transport Authority,6592E5A3A738ABF3,2022-02-16 13:57:18,51.239924560786385,103.95496920032502,1.3526015592613103
kml_2697,Pasir Ris,Land Transport Authority,A3DB1700916637CE,2022-02-16 13:57:18,9.031125721600342,103.9609097975628,1.3740035106266202
kml_2698,Yishun,Land Transport Authority,7D274CCA424FAC74,2022-02-16 13:57:18,110.30657524771792,103.8296753780905,1.43280277602989
kml_2699,Pasir Ris,Land Transport Authority,13CA44727D6C0652,2022-02-16 13:57:18,21.68107812552742,103.96108272428631,1.3668685146937474
kml_2700,Pasir Ris,Land Transport Authority,B8E7D30E0CE1715D,2022-02-16 13:57:18,18.792740223888522,103.95667959742543,1.3718058482718873
kml_2701,Pasir Ris,Land Transport Authority,255AA2BABCC173B7,2022-02-16 13:57:18,24.39432555840608,103.9641789513371,1.3637575905358794
kml_2702,Yishun,Land Transport Authority,2A4E9098CFD27EF3,2022-02-16 13:57:18,23.357262095685165,103.83527679079316,1.4175714659029501
kml_2703,Yishun,Land Transport Authority,3E7A91ACD86029E5,2022-02-16 13:57:18,55.34335993920455,103.83575239884243,1.4173298643708607
kml_2704,Yishun,Land Transport Authority,CFA81FC1190241FE,2022-02-16 13:57:18,20.621603719883428,103.8348991853945,1.4177544134323197
kml_2705,Yishun,Land Transport Authority,951A87A83643E131,2022-02-16 13:57:18,20.97900710247363,103.83508297596627,1.4176853701596435
kml_2706,Yishun,Land Transport Authority,6CC4925F5F7D15D8,2022-02-16 13:57:18,16.89876491948386,103.83544771862798,1.41748032832578
kml_2707,Yishun,Land Transport Authority,4F2A879646D83355,2022-02-16 13:57:18,50.31854564990138,103.83996434574851,1.417172702166385
kml_2708,Yishun,Land Transport Authority,649375EA3DD737A2,2022-02-16 13:57:18,60.369512011938525,103.83976883138749,1.416694233162735
kml_2709,Yishun,Land Transport Authority,B909785FAAFD356E,2022-02-16 13:57:18,7.088063496572463,103.83964148086599,1.41639644592227
kml_2710,Yishun,Land Transport Authority,D70292B454B0DD4D,2022-02-16 13:57:18,48.69595601870752,103.83814674842584,1.4319171446802899
kml_2711,Pasir Ris,LTA (Others),6C72C44AF50F2273,2022-02-16 13:57:18,73.1333168283092,103.95331884106987,1.3749790816765248
kml_2712,Yishun,Land Transport Authority,F5CD0D3B00A10801,2022-02-16 13:57:18,3.702691514548928,103.836809975193,1.4295542097153748
kml_2713,Yishun,Land Transport Authority,208B593657CCC10A,2022-02-16 13:57:18,3.1176130379493157,103.83680724338402,1.42949714255356
kml_2714,Yishun,Land Transport Authority,7F3489A461416EF1,2022-02-16 13:57:18,22.457183642458762,103.83681935995743,1.4293466038453513
kml_2715,Yishun,Land Transport Authority,42BDDBF933B9140D,2022-02-16 13:57:18,12.694682893673136,103.8368040187025,1.4291445650167
kml_2716,Yishun,Land Transport Authority,B5E62258AC2E947A,2022-02-16 13:57:18,61.50625777938382,103.84538050715194,1.4240964054718834
kml_2717,Yishun,Land Transport Authority,18EB64A112C3982E,2022-02-16 13:57:18,40.94914293928729,103.84615588954999,1.4235754334004802
kml_2718,Yishun,Land Transport Authority,D62EEF3CB2225A6D,2022-02-16 13:57:18,13.867135853251796,103.845665592966,1.423812714502945
kml_2719,Yishun,LTA (Others),D55AC66CC4490D48,2022-02-16 13:57:18,2.512006437689491,103.830433964858,1.4305429193811698
kml_2720,Yishun,LTA (Others),BDCCF34A3ED37D1C,2022-02-16 13:57:18,2.043242471105042,103.8362324289065,1.43469045068997
kml_2721,Yishun,Land Transport Authority,2E2B2B9B000E9F09,2022-02-16 13:57:18,35.02984617671616,103.83752720095191,1.4304806525916696
kml_2722,Yishun,LTA (Others),5B44624609FC8ED1,2022-02-16 13:57:18,1.8202440354501523,103.83691199437649,1.43223605929522
kml_2723,Yishun,LTA (Others),20048293E8FC3381,2022-02-16 13:57:18,23.734351710711596,103.8369385158915,1.430483255230265
kml_2724,Punggol,Land Transport Authority,CBCAA3F97C3A1441,2022-11-30 14:41:12,132.44482940251802,103.9170596055015,1.3961946931203237
kml_2725,Pasir Ris,Land Transport Authority,86E31258C72068BA,2022-02-16 13:57:18,17.51127106527863,103.95094288627399,1.369899704837235
kml_2726,Pasir Ris,Land Transport Authority,28860EFB5F793559,2022-02-16 13:57:18,96.89701464041246,103.94134387300232,1.3786266951731736
kml_2727,Yishun,Land Transport Authority,2A25CDAA185A3A4F,2022-02-16 13:57:18,53.06373386153915,103.8368147725123,1.4299585214968336
kml_2728,Yishun,LTA (Others),FBCE8C68ABD6D9E5,2022-02-16 13:57:18,1.4334683373388932,103.83191760019399,1.43494977253379
kml_2729,Tampines,Land Transport Authority,03CAF54F1FAF3FEC,2022-02-16 13:57:18,12.96574697000328,103.955331758901,1.35819272155072
kml_2730,Tampines,Land Transport Authority,0968BFF8CFBB638E,2022-02-16 13:57:18,83.42830200431897,103.9340267893945,1.3557954312761087
kml_2731,Tampines,Land Transport Authority,91D4035D88C4DC11,2022-02-16 13:57:18,144.64542711162414,103.93557121389848,1.3556354787484846
kml_2732,Tampines,Land Transport Authority,E129474B832FBE2C,2022-02-16 13:57:18,4.704400179932875,103.95532827994,1.35939834837411
kml_2733,Tampines,Land Transport Authority,7A598EF494F557AB,2022-02-16 13:57:18,51.91876673977518,103.94100540913499,1.35157285364373
kml_2734,Tampines,Land Transport Authority,B29E8FAAF11A7C64,2022-02-16 13:57:18,83.59756598981332,103.94130243412756,1.3512311766390612
kml_2735,Pasir Ris,Land Transport Authority,C97B40D09135C882,2022-02-16 13:57:18,21.422187825838822,103.9577043282093,1.3688866113165934
kml_2736,Yishun,Land Transport Authority,CED87F0473E138E0,2022-02-16 13:57:18,41.28256692654375,103.83819549208376,1.4304150096608692
kml_2737,Pasir Ris,Land Transport Authority,A9FE024542DA1837,2022-02-16 13:57:18,34.70955801686567,103.94190032193542,1.3744932404951802
kml_2738,Pasir Ris,Land Transport Authority,3028D5EEC33F00B2,2022-02-16 13:57:18,41.472221950518986,103.9566309773757,1.3691880418905455
kml_2739,Pasir Ris,Land Transport Authority,F44590B81A327801,2022-02-16 13:57:18,35.423852988634565,103.95627936438893,1.3692590409212233
kml_2740,Tampines,Land Transport Authority,9EA6BF02AD9592E4,2022-02-16 13:57:18,19.30490038666803,103.9577804836325,1.3566353291712736
kml_2741,Tampines,Land Transport Authority,E82728FEE5ACD574,2022-02-16 13:57:18,102.51200236886748,103.93906339979719,1.351405940693363
kml_2742,Tampines,Land Transport Authority,43B3E6F50F5A072C,2022-02-16 13:57:18,23.202146190044495,103.95275151408171,1.3620851361054565
kml_2743,Yishun,Land Transport Authority,A486C4B75E8A9AC3,2022-02-16 13:57:18,20.15352557448114,103.83612063658524,1.4350161846010392
kml_2744,Tampines,Land Transport Authority,C63FBE1725A750B5,2022-02-16 13:57:18,39.78642360772504,103.94477391256156,1.3516981753135187
kml_2745,Pasir Ris,Land Transport Authority,733DC4275BEE6F90,2022-02-16 13:57:18,6.84562998782868,103.960964446941,1.36694720548215
kml_2746,Tampines,Land Transport Authority,4327EA536A2003F5,2022-02-16 13:57:18,42.459695027490405,103.9331953802765,1.35008634332821
kml_2747,Yishun,Land Transport Authority,1181776F507F0B54,2022-02-16 13:57:18,90.22081463898613,103.83614265757807,1.4157263263536033
kml_2748,Yishun,Land Transport Authority,1CB8264C8ACDFDB5,2022-02-16 13:57:18,9.668262081752541,103.8470208271085,1.4236006312249851
kml_2749,Yishun,LTA (Others),77E90781F4C7EA7C,2022-02-16 13:57:18,7.01351458095505,103.83756381175999,1.41776704358917
kml_2750,Yishun,LTA (Others),E47E6902DE505095,2022-02-16 13:57:18,36.4797292349269,103.83682550594337,1.4303239726781658
kml_2751,Tampines,Land Transport Authority,5EB0A1C2EF57D23D,2022-02-16 13:57:18,30.616457273688972,103.95532753028435,1.3583862942705958
kml_2752,Changi-Simei,Land Transport Authority,B8F02C59216B2F02,2022-02-16 13:57:18,50.96473625726961,103.95762421423976,1.343142232041035
kml_2753,Changi-Simei,Land Transport Authority,5EA11E52416F4D57,2022-02-16 13:57:18,25.480601081392,103.95516274773419,1.3431226655529795
kml_2754,Changi-Simei,Land Transport Authority,07A50E1434A92F18,2022-02-16 13:57:18,50.35726088494161,103.95792182200908,1.3424862880011441
kml_2755,Yishun,LTA (Others),11959E531FBD6C8E,2022-02-16 13:57:18,1.7349199143152878,103.84596694582899,1.42942994312779
kml_2756,Yishun,LTA (Others),115405EB11DE0C3B,2022-02-16 13:57:18,2.1129753893537426,103.84607070785201,1.428884217777995
kml_2757,Yishun,LTA (Others),658954CA7FB5ED26,2022-02-16 13:57:18,5.730278069308984,103.846076872775,1.42874423488716
kml_2758,Yishun,LTA (Others),CC8F2F5F29185C9F,2022-02-16 13:57:18,1.2189732105884639,103.846079655428,1.428691740169975
kml_2759,Yishun,LTA (Others),844BA20C5C42250C,2022-02-16 13:57:18,2.477390201165064,103.84608521238349,1.4285393145928
kml_2760,Yishun,LTA (Others),04929AFF097DB54B,2022-02-16 13:57:18,1.4614999993718811,103.8461012405415,1.4281250399107848
kml_2761,Yishun,LTA (Others),309147DBD2A53E4E,2022-02-16 13:57:18,1.5632652254696116,103.846109208141,1.42792244564108
kml_2762,Yishun,LTA (Others),DE0A992312837886,2022-02-16 13:57:18,1.5633723349091802,103.846119584255,1.42769059157059
kml_2763,Yishun,LTA (Others),9100D2E58A1521C0,2022-02-16 13:57:18,7.698500595328383,103.8461225059515,1.42759549408138
kml_2764,Yishun,LTA (Others),3D3A0C0FE6939D67,2022-02-16 13:57:18,1.797270400300066,103.8461266380565,1.42750117976439
kml_2765,Yishun,LTA (Others),1ED281428890E1CD,2022-02-16 13:57:18,1.5474818404385877,103.8461231776035,1.427262015797715
