Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
FABER HILLS,"5,250,000","4,756.61","1,104",Jan-21,FABER DRIVE,Resale,Land,441.9,"11,881",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
WEST COAST GARDENS,"2,610,000","1,805.12","1,446",Jan-21,WEST COAST GROVE,Resale,Land,167.7,"15,564",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,300,000","3,638.23","1,182",Jan-21,FABER WALK,Resale,Land,338,"12,722",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
SPRINGWOOD,"3,730,000","2,444.5","1,526",Jan-21,SPRINGWOOD HEIGHT,Resale,Land,227.1,"16,424",-,Terrace House,1,Freehold,05,Rest of Central Region,-
SPRINGWOOD,"3,680,000","1,847.1","1,992",Jan-21,SPRINGWOOD TERRACE,Resale,Land,171.6,"21,445",-,Terrace House,1,Freehold,05,Rest of Central Region,-
CHELSEA VILLAGE,"3,000,000","1,835.26","1,635",Jan-21,JAMBOL PLACE,Resale,Land,170.5,"17,595",-,Terrace House,1,Freehold,05,Rest of Central Region,-
THE CLEMENTVALE,"2,168,000","2,434.82",890,Jan-21,MAS KUNING TERRACE,Resale,Land,226.2,"9,584",-,Terrace House,1,99 yrs lease commencing from 1997,05,Outside Central Region,-
FABER HILLS,"6,100,000","4,642.51","1,314",Jan-21,FABER GREEN,Resale,Land,431.3,"14,143",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
FABER HILLS,"3,319,000","2,150.65","1,543",Jan-21,FABER TERRACE,Resale,Land,199.8,"16,612",-,Terrace House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,800,000","1,678.11","1,669",Jan-21,PASIR PANJANG ROAD,Resale,Land,155.9,"17,960",-,Terrace House,1,Freehold,05,Rest of Central Region,-
SANDY ISLAND,"8,000,000","6,954.62","1,150",Dec-20,SANDY ISLAND,Resale,Land,646.1,"12,382",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
VENTANA VILLAS,"3,725,000","2,331.48","1,598",Dec-20,PASIR PANJANG HILL,Resale,Land,216.6,"17,198",-,Terrace House,1,Freehold,05,Rest of Central Region,-
WESTPEAK TERRACE,"3,150,000","1,982.73","1,589",Dec-20,WEST COAST WALK,Resale,Land,184.2,"17,101",-,Terrace House,1,Freehold,05,Outside Central Region,-
WEST COAST GARDENS,"3,418,000","2,632.87","1,298",Dec-20,WEST COAST GROVE,Resale,Land,244.6,"13,974",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,120,000","2,143.11","1,456",Dec-20,PASIR PANJANG DRIVE,Resale,Land,199.1,"15,671",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"14,000,000","8,943.81","1,565",Dec-20,COVE WAY,Resale,Land,830.9,"16,849",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
BLAIR PLAIN CONSERVATION AREA,"7,000,000","3,352.99","2,088",Dec-20,NEIL ROAD,Resale,Land,311.5,"22,472",-,Terrace House,1,Freehold,02,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"25,375,000","12,486.24","2,032",Dec-20,PEARL ISLAND,Resale,Land,"1,160","21,875",-,Detached House,1,99 yrs lease commencing from 2008,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"12,300,000","13,743.48",895,Nov-20,PASIR PANJANG HILL,Resale,Land,"1,276.8","9,633",-,Detached House,1,Freehold,05,Rest of Central Region,-
CHWEE CHIAN VIEW,"2,700,000","1,879.39","1,437",Nov-20,CHWEE CHIAN VIEW,Resale,Land,174.6,"15,464",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,580,000","2,173.25","1,647",Nov-20,CHWEE CHIAN VIEW,Resale,Land,201.9,"17,732",-,Semi-Detached House,1,Freehold,05,Rest of Central Region,-
BLAIR PLAIN CONSERVATION AREA,"7,400,000","3,457.4","2,140",Nov-20,NEIL ROAD,Resale,Land,321.2,"23,039",-,Terrace House,1,Freehold,02,Rest of Central Region,-
WEST COAST GARDENS,"2,690,000","1,976.27","1,361",Nov-20,WEST COAST LANE,Resale,Land,183.6,"14,651",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
FABER HILLS,"4,920,000","4,054.8","1,213",Nov-20,FABER WALK,Resale,Land,376.7,"13,061",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
BANYAN PARK,"2,980,000","1,793.28","1,662",Nov-20,CHWEE CHIAN ROAD,Resale,Land,166.6,"17,887",-,Terrace House,1,Freehold,05,Rest of Central Region,-
PARADISE ISLAND,"9,180,000","7,045.04","1,303",Nov-20,PARADISE ISLAND,Resale,Land,654.5,"14,026",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,350,000","2,422.98","1,383",Oct-20,WESTRIDGE WALK,Resale,Land,225.1,"14,882",-,Terrace House,1,Freehold,05,Rest of Central Region,-
