Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LEVILLE ISUITES,"1,850,000","1,054.87","1,754",Jun-25,CEYLON ROAD,Resale,Strata,98,"18,878",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
OLEANDER TOWERS,"1,800,000","1,140.98","1,578",Jun-25,LORONG 1 TOA PAYOH,Resale,Strata,106,"16,981",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,16 to 20
J@63,"2,360,888","1,334.74","1,769",Jun-25,LORONG J TELOK KURAU,Sub Sale,Strata,124,"19,039",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SHELFORD SUITES,"2,980,000","1,603.84","1,858",Jun-25,SHELFORD ROAD,Resale,Strata,149,"20,000",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PARK COLONIAL,"970,000",462.85,"2,096",Jun-25,WOODLEIGH LANE,Resale,Strata,43,"22,558",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
GUILLEMARD EDGE,"725,000",409.03,"1,772",Jun-25,LORONG 30 GEYLANG,Resale,Strata,38,"19,079",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TRE RESIDENCES,"780,000",419.8,"1,858",Jun-25,GEYLANG EAST AVENUE 1,Resale,Strata,39,"20,000",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
EUNOS PARK,"2,150,000","1,636.13","1,314",Jun-25,KAMPONG EUNOS,Resale,Strata,152,"14,145",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
THE ARTE,"4,088,000","2,680.24","1,525",Jun-25,JALAN RAJA UDANG,Resale,Strata,249,"16,418",-,Condominium,1,Freehold,12,Rest of Central Region,31 to 35
GRAND DUNMAN,"2,882,000","1,237.86","2,328",May-25,DUNMAN ROAD,New Sale,Strata,115,"25,061",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
SERAYA RESIDENCES,"2,145,000","1,130.22","1,898",May-25,SERAYA LANE,Resale,Strata,105,"20,429",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,950,000",893.41,"2,183",May-25,CHAPEL CLOSE,Resale,Strata,83,"23,494",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
COSTA RHU,"2,150,000","1,345.5","1,598",May-25,RHU CROSS,Resale,Strata,125,"17,200",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
THE CAPE,"1,190,000",581.26,"2,047",May-25,AMBER ROAD,Resale,Strata,54,"22,037",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
WOODSVILLE 28,"2,418,000","1,399.32","1,728",May-25,WOODSVILLE CLOSE,Resale,Strata,130,"18,600",-,Apartment,1,99 yrs lease commencing from 2007,13,Rest of Central Region,16 to 20
SPRING @ LANGSAT,"1,468,000",893.41,"1,643",May-25,LANGSAT ROAD,Resale,Strata,83,"17,687",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
WATERBANK AT DAKOTA,"3,500,000","1,571.54","2,227",May-25,DAKOTA CRESCENT,Resale,Strata,146,"23,973",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,06 to 10
VILLA MARTIA,"2,480,000","1,377.79","1,800",May-25,MARTIA ROAD,Resale,Strata,128,"19,375",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
SUITES@CHANGI,"698,000",441.32,"1,582",May-25,CHANGI ROAD,Resale,Strata,41,"17,024",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARKSHORE,"4,840,000","2,325.02","2,082",May-25,TANJONG RHU ROAD,Resale,Strata,216,"22,407",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
SANT RITZ,"1,938,888","1,054.87","1,838",May-25,PHENG GECK AVENUE,Resale,Strata,98,"19,785",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
SIMS URBAN OASIS,"1,258,888",710.42,"1,772",May-25,SIMS DRIVE,Resale,Strata,66,"19,074",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
WATER PLACE,"2,128,000","1,216.33","1,750",May-25,TANJONG RHU ROAD,Resale,Strata,113,"18,832",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,06 to 10
WATER PLACE,"2,150,000","1,216.33","1,768",May-25,TANJONG RHU ROAD,Resale,Strata,113,"19,027",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,01 to 05
THE RIVERINE BY THE PARK,"4,000,000","1,776.06","2,252",May-25,KALLANG ROAD,Resale,Strata,165,"24,242",-,Apartment,1,Freehold,12,Rest of Central Region,26 to 30
THE VIEW @ MEYER,"4,056,000","1,689.95","2,400",May-25,MEYER ROAD,Resale,Strata,157,"25,834",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
TEMBUSU GRAND,"4,160,000","1,711.48","2,431",May-25,JALAN TEMBUSU,New Sale,Strata,159,"26,164",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
MANDARIN GARDENS,"1,785,000","1,571.54","1,136",May-25,SIGLAP ROAD,Resale,Strata,146,"12,226",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"1,638,000",667.37,"2,454",May-25,PAYA LEBAR ROAD,Resale,Strata,62,"26,419",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,11 to 15
WATERBANK AT DAKOTA,"1,390,000",624.31,"2,226",May-25,DAKOTA CRESCENT,Resale,Strata,58,"23,966",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"843,000",441.32,"1,910",May-25,WHAMPOA EAST,Resale,Strata,41,"20,561",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
THE ELYSIA,"1,375,000","1,022.58","1,345",May-25,MAR THOMA ROAD,Resale,Strata,95,"14,474",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,01 to 05
PENROSE,"2,228,000",968.76,"2,300",May-25,SIMS DRIVE,Sub Sale,Strata,90,"24,756",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,16 to 20
SIGLAP V,"850,000",516.67,"1,645",May-25,FIRST STREET,Resale,Strata,48,"17,708",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TANJONG RIA CONDOMINIUM,"1,750,000","1,205.57","1,452",May-25,TANJONG RHU ROAD,Resale,Strata,112,"15,625",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,01 to 05
SUITES @ EASTCOAST,"690,000",365.98,"1,885",May-25,UPPER EAST COAST ROAD,Resale,Strata,34,"20,294",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
E MAISON,"904,000",602.78,"1,500",May-25,BRADDELL ROAD,Resale,Strata,56,"16,143",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
GRAND DUNMAN,"1,992,000",667.37,"2,985",May-25,DUNMAN ROAD,New Sale,Strata,62,"32,129",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
GRAND DUNMAN,"3,023,000","1,119.46","2,700",May-25,DUNMAN ROAD,New Sale,Strata,104,"29,067",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
THE RIVERINE BY THE PARK,"2,650,000","1,302.44","2,035",May-25,KALLANG ROAD,Resale,Strata,121,"21,901",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE CONTINUUM,"3,560,000","1,248.62","2,851",May-25,THIAM SIEW AVENUE,New Sale,Strata,116,"30,690",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
KOON SENG HOUSE,"2,387,000","1,033.34","2,310",May-25,KOON SENG ROAD,New Sale,Strata,96,"24,865",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CLAYDENCE,"2,539,360","1,076.4","2,359",May-25,STILL ROAD,New Sale,Strata,100,"25,394",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SIGLAP V,"1,050,000",678.13,"1,548",May-25,FIRST STREET,Resale,Strata,63,"16,667",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE HACIENDA,"2,500,000","1,689.95","1,479",May-25,HACIENDA GROVE,Resale,Strata,157,"15,924",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
EIGHT RIVERSUITES,"1,838,000",979.52,"1,876",May-25,WHAMPOA EAST,Resale,Strata,91,"20,198",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,16 to 20
DAISY SUITES,"950,000",592.02,"1,605",May-25,DAISY ROAD,Resale,Strata,55,"17,273",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE ORIE,"1,485,000",516.67,"2,874",May-25,LORONG 1 TOA PAYOH,New Sale,Strata,48,"30,938",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
IDYLLIC SUITES,"720,000",441.32,"1,631",May-25,LORONG 30 GEYLANG,Resale,Strata,41,"17,561",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,580,000",699.66,"2,258",May-25,BIDADARI PARK DRIVE,Sub Sale,Strata,65,"24,308",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
GAIA,"1,500,000",914.94,"1,639",May-25,JALAN DUSUN,Resale,Strata,85,"17,647",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
ASTOR,"1,070,000",861.12,"1,243",May-25,LENGKONG EMPAT,Resale,Strata,80,"13,375",-,Apartment,1,99 yrs lease commencing from 2002,14,Outside Central Region,01 to 05
FIVENINE,"1,905,000","1,054.87","1,806",May-25,LORONG K TELOK KURAU,Resale,Strata,98,"19,439",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SPRINGVALE,"1,530,000",914.94,"1,672",May-25,EAST COAST ROAD,Resale,Strata,85,"18,000",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC ELEGANCE,"2,200,000","1,571.54","1,400",May-25,TELOK KURAU ROAD,Resale,Strata,146,"15,068",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
WATER PLACE,"1,820,000",904.18,"2,013",May-25,TANJONG RHU ROAD,Resale,Strata,84,"21,667",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
BARTLEY RIDGE,"2,050,000",968.76,"2,116",May-25,MOUNT VERNON ROAD,Resale,Strata,90,"22,778",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
MANDARIN GARDENS,"1,180,000",828.83,"1,424",May-25,SIGLAP ROAD,Resale,Strata,77,"15,325",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
MIRO,"1,750,000","1,065.64","1,642",May-25,LINCOLN ROAD,Resale,Strata,99,"17,677",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
THE ARTE,"3,180,000","1,625.36","1,956",May-25,JALAN RAJA UDANG,Resale,Strata,151,"21,060",-,Condominium,1,Freehold,12,Rest of Central Region,26 to 30
BARTLEY RIDGE,"1,430,000",721.19,"1,983",May-25,MOUNT VERNON ROAD,Resale,Strata,67,"21,343",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
LAGOON VIEW,"1,880,000","1,646.89","1,142",May-25,MARINE PARADE ROAD,Resale,Strata,153,"12,288",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,06 to 10
HAIG COURT,"3,180,000","1,550.02","2,052",May-25,HAIG ROAD,Resale,Strata,144,"22,083",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
PENROSE,"1,485,000",710.42,"2,090",May-25,SIMS DRIVE,Sub Sale,Strata,66,"22,500",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
THE ORIE,"3,396,000","1,216.33","2,792",May-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"30,053",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
GRAND DUNMAN,"2,934,000","1,119.46","2,621",May-25,DUNMAN ROAD,New Sale,Strata,104,"28,212",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
GRAND DUNMAN,"2,092,000",775.01,"2,699",May-25,DUNMAN ROAD,New Sale,Strata,72,"29,056",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
PINNACLE 16,"1,016,000",581.26,"1,748",May-25,SHAN ROAD,Resale,Strata,54,"18,815",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
NINETEEN SHELFORD ROAD,"1,800,000",861.12,"2,090",May-25,SHELFORD ROAD,Resale,Strata,80,"22,500",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
GRAND DUNMAN,"3,569,000","1,474.67","2,420",May-25,DUNMAN ROAD,New Sale,Strata,137,"26,051",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
THE LUSH,"1,570,000",818.06,"1,919",May-25,DUKU ROAD,Resale,Strata,76,"20,658",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SENNETT RESIDENCE,"1,900,000",947.23,"2,006",May-25,PHENG GECK AVENUE,Resale,Strata,88,"21,591",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,11 to 15
OLEANDER TOWERS,"1,715,000","1,140.98","1,503",May-25,LORONG 1 TOA PAYOH,Resale,Strata,106,"16,179",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,16 to 20
PARC ESTA,"1,450,000",635.08,"2,283",May-25,SIMS AVENUE,Resale,Strata,59,"24,576",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
D' IXORAS,"1,360,000",839.59,"1,620",May-25,MINBU ROAD,Resale,Strata,78,"17,436",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
RESIDENCE TWENTY-TWO,"2,530,000","1,216.33","2,080",May-25,TELOK KURAU ROAD,Resale,Strata,113,"22,389",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
VIENTO,"744,888",473.62,"1,573",May-25,LORONG 30 GEYLANG,Resale,Strata,44,"16,929",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
OCEAN PARK,"3,728,000","2,109.74","1,767",May-25,EAST COAST ROAD,Resale,Strata,196,"19,020",-,Condominium,1,Freehold,15,Outside Central Region,06 to 10
THE TRE VER,"1,428,000",699.66,"2,041",May-25,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,969",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
PEBBLE BAY,"4,595,500","2,626.42","1,750",May-25,TANJONG RHU ROAD,Resale,Strata,244,"18,834",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
PALM GALLERIA,"1,516,000",990.29,"1,531",May-25,LORONG K TELOK KURAU,Resale,Strata,92,"16,478",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CITY SUITES,"990,000",527.44,"1,877",May-25,BALESTIER ROAD,Resale,Strata,49,"20,204",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
PARC ESTA,"1,245,000",527.44,"2,360",May-25,SIMS AVENUE,Resale,Strata,49,"25,408",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
WATTEN HOUSE,"7,968,000","2,368.08","3,365",May-25,SHELFORD ROAD,New Sale,Strata,220,"36,218",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
KOON SENG HOUSE,"2,935,000","1,313.21","2,235",May-25,KOON SENG ROAD,New Sale,Strata,122,"24,057",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
EIGHT RIVERSUITES,"1,760,000",979.52,"1,797",May-25,WHAMPOA EAST,Resale,Strata,91,"19,341",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,06 to 10
EASTERN LAGOON,"1,650,000","1,054.87","1,564",May-25,UPPER EAST COAST ROAD,Resale,Strata,98,"16,837",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
FULCRUM,"1,850,000",818.06,"2,261",May-25,FORT ROAD,Resale,Strata,76,"24,342",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
LA BRISA,"888,000",559.73,"1,586",May-25,LORONG 28 GEYLANG,Resale,Strata,52,"17,077",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RIO GARDENS,"1,360,000",947.23,"1,436",May-25,JALAN TAMAN,Resale,Strata,88,"15,455",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
TREASURES@G6,"650,000",409.03,"1,589",May-25,LORONG 6 GEYLANG,Resale,Strata,38,"17,105",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
LAVERNE'S LOFT,"750,000",398.27,"1,883",May-25,LORONG L TELOK KURAU,Resale,Strata,37,"20,270",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TEMBUSU GRAND,"1,900,000",742.72,"2,558",May-25,JALAN TEMBUSU,Sub Sale,Strata,69,"27,536",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
THE TIER,"750,000",495.14,"1,515",May-25,PEGU ROAD,Resale,Strata,46,"16,304",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE SOVEREIGN,"7,700,000","3,304.55","2,330",May-25,MEYER ROAD,Resale,Strata,307,"25,081",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
SERAYA RESIDENCES,"2,018,888","1,044.11","1,934",May-25,SERAYA LANE,Resale,Strata,97,"20,813",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PARK COLONIAL,"1,420,000",635.08,"2,236",May-25,WOODLEIGH LANE,Resale,Strata,59,"24,068",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
CASA MEYA,"2,150,000","1,194.8","1,799",May-25,MEYAPPA CHETTIAR ROAD,Resale,Strata,111,"19,369",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
32 GILSTEAD,"15,100,000","4,208.72","3,588",May-25,GILSTEAD ROAD,New Sale,Strata,391,"38,619",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
32 GILSTEAD,"15,100,000","4,219.49","3,579",May-25,GILSTEAD ROAD,New Sale,Strata,392,"38,520",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE VANDERLINT,"1,370,000",807.3,"1,697",May-25,CEYLON ROAD,Resale,Strata,75,"18,267",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
OLEANDER TOWERS,"1,360,000",893.41,"1,522",May-25,LORONG 1 TOA PAYOH,Resale,Strata,83,"16,386",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,11 to 15
PINNACLE 16,"1,020,000",581.26,"1,755",May-25,SHAN ROAD,Resale,Strata,54,"18,889",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
THE GLYNDEBOURNE,"5,525,000","2,669.47","2,070",May-25,TREVOSE CRESCENT,Resale,Strata,248,"22,278",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
GALAXY TOWERS,"1,605,000","1,065.64","1,506",May-25,ONAN ROAD,Resale,Strata,99,"16,212",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
LE REGAL,"760,000",688.9,"1,103",May-25,GEYLANG ROAD,Resale,Strata,64,"11,875",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
D' CASITA,"1,790,000","1,140.98","1,569",May-25,LORONG MARZUKI,Resale,Strata,106,"16,887",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE WATER EDGE,"750,000",430.56,"1,742",May-25,LORONG 38 GEYLANG,Resale,Strata,40,"18,750",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
EIGHT RIVERSUITES,"825,000",441.32,"1,869",May-25,WHAMPOA EAST,Resale,Strata,41,"20,122",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
THE WATERINA,"1,235,000",710.42,"1,738",May-25,LORONG 40 GEYLANG,Resale,Strata,66,"18,712",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
TRE RESIDENCES,"1,055,000",570.49,"1,849",May-25,GEYLANG EAST AVENUE 1,Resale,Strata,53,"19,906",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
SANCTUARY GREEN,"1,950,000","1,119.46","1,742",May-25,TANJONG RHU ROAD,Resale,Strata,104,"18,750",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
EUHABITAT,"2,030,222","1,302.44","1,559",May-25,JALAN EUNOS,Resale,Strata,121,"16,779",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
EASTBAY,"968,000",581.26,"1,665",May-25,TAY LIAN TECK ROAD,Resale,Strata,54,"17,926",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
REZI 26,"1,200,000",764.24,"1,570",May-25,LORONG 26 GEYLANG,Resale,Strata,71,"16,901",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"1,670,000",753.48,"2,216",May-25,MEYAPPA CHETTIAR ROAD,Resale,Strata,70,"23,857",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
VERSAILLES,"2,430,000","1,506.96","1,613",May-25,HEMMANT ROAD,Resale,Strata,140,"17,357",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE GERANIUM,"1,638,888",990.29,"1,655",May-25,MANGIS ROAD,Resale,Strata,92,"17,814",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
MALVERN SPRINGS,"2,218,000",979.52,"2,264",May-25,ONAN ROAD,Resale,Strata,91,"24,374",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
QUESTA @ DUNMAN,"1,330,000",753.48,"1,765",May-25,DUNMAN ROAD,Resale,Strata,70,"19,000",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
PARK COLONIAL,"965,000",462.85,"2,085",May-25,WOODLEIGH LANE,Resale,Strata,43,"22,442",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE VENUE RESIDENCES,"2,280,000","1,151.75","1,980",May-25,TAI THONG CRESCENT,Resale,Strata,107,"21,308",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
PARC ESTA,"1,400,000",635.08,"2,204",May-25,SIMS AVENUE,Resale,Strata,59,"23,729",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
HOMEY GARDENS,"1,710,000","1,033.34","1,655",May-25,LORONG M TELOK KURAU,Resale,Strata,96,"17,813",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PEBBLE BAY,"5,500,000","2,626.42","2,094",May-25,TANJONG RHU ROAD,Resale,Strata,244,"22,541",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
KATONG APARTMENTS,"2,045,000","1,485.43","1,377",May-25,MANGIS ROAD,Resale,Strata,138,"14,819",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RESIDENCES @ EVELYN,"3,818,000","1,528.49","2,498",May-25,EVELYN ROAD,Resale,Strata,142,"26,887",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
SIMS URBAN OASIS,"1,220,000",624.31,"1,954",May-25,SIMS DRIVE,Resale,Strata,58,"21,034",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
TRE RESIDENCES,"1,405,000",764.24,"1,838",May-25,GEYLANG EAST AVENUE 1,Resale,Strata,71,"19,789",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"2,700,000",958,"2,818",May-25,BIDADARI PARK DRIVE,Sub Sale,Strata,89,"30,337",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE ORIE,"2,951,000","1,130.22","2,611",May-25,LORONG 1 TOA PAYOH,New Sale,Strata,105,"28,105",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
GRAND DUNMAN,"3,374,000","1,291.68","2,612",May-25,DUNMAN ROAD,New Sale,Strata,120,"28,117",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
THE CONTINUUM,"1,510,000",559.73,"2,698",May-25,THIAM SIEW AVENUE,New Sale,Strata,52,"29,038",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE ORIE,"1,784,000",592.02,"3,013",May-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"32,436",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
TANJONG RIA CONDOMINIUM,"870,000",613.55,"1,418",May-25,TANJONG RHU ROAD,Resale,Strata,57,"15,263",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,01 to 05
PARKSHORE,"3,200,000","1,668.42","1,918",May-25,TANJONG RHU ROAD,Resale,Strata,155,"20,645",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
SUNVILLE,"2,290,000","1,614.6","1,418",May-25,ST. MICHAEL'S ROAD,Resale,Strata,150,"15,267",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
NOMA,"760,000",430.56,"1,765",May-25,GUILLEMARD ROAD,Resale,Strata,40,"19,000",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
FORTUNE JADE,"2,100,000","1,087.16","1,932",May-25,DUNMAN ROAD,Resale,Strata,101,"20,792",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"2,050,000","1,033.34","1,984",May-25,SIMS DRIVE,Resale,Strata,96,"21,354",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
D' ALMIRA,"692,000",462.85,"1,495",May-25,SOMMERVILLE ROAD,Resale,Strata,43,"16,093",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
GLAMOUR VILLE,"1,800,000","1,216.33","1,480",May-25,LORONG N TELOK KURAU,Resale,Strata,113,"15,929",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HAIG COURT,"3,388,000","1,550.02","2,186",May-25,HAIG ROAD,Resale,Strata,144,"23,528",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
VIBES @ EAST COAST,"733,000",387.5,"1,892",May-25,TELOK KURAU ROAD,Resale,Strata,36,"20,361",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
26 NEWTON,"1,250,000",559.73,"2,233",May-25,NEWTON ROAD,Resale,Strata,52,"24,038",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
VILLA MARINA,"2,600,000","2,314.26","1,123",May-25,JALAN SEMPADAN,Resale,Strata,215,"12,093",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
BARTLEY RIDGE,"813,000",441.32,"1,842",May-25,MOUNT VERNON ROAD,Resale,Strata,41,"19,829",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
RESIDENCES @ EVELYN,"2,600,000","1,108.69","2,345",May-25,EVELYN ROAD,Resale,Strata,103,"25,243",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
PARK COLONIAL,"1,580,000",667.37,"2,368",May-25,WOODLEIGH LANE,Resale,Strata,62,"25,484",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
