Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SEMBAWANG HILLS ESTATE,"3,400,000","2,038.7","1,668",Jan-25,JALAN GELENGGANG,Resale,Land,189.4,"17,951",-,Terrace House,1,Freehold,20,Outside Central Region,-
GOLDEN HILL ESTATE,"4,175,000","2,016.1","2,071",Jan-25,MEI HWAN DRIVE,Resale,Land,187.3,"22,290",-,Terrace House,1,Freehold,20,Outside Central Region,-
KEW VALE,"3,260,000","2,300.27","1,417",Jan-25,KEW DRIVE,Resale,Land,213.7,"15,255",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
SERANGOON GARDEN ESTATE,"3,998,000","2,167.87","1,844",Jan-25,TAVISTOCK AVENUE,Resale,Land,201.4,"19,851",-,Terrace House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,550,000","2,898.75","1,915",Jan-25,JALAN ANGIN LAUT,Resale,Land,269.3,"20,609",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
THE RIVERINA,"3,200,000","2,857.84","1,120",Jan-25,RIVERINA VIEW,Resale,Land,265.5,"12,053",-,Semi-Detached House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
SERANGOON GARDEN ESTATE,"6,500,000","3,487.54","1,864",Jan-25,CARISBROOKE GROVE,Resale,Land,324,"20,062",-,Semi-Detached House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
SUNBIRD PARK,"3,488,000","1,614.6","2,160",Jan-25,SUNBIRD ROAD,Resale,Land,150,"23,253",-,Terrace House,1,Freehold,16,Outside Central Region,-
SERANGOON GARDEN ESTATE,"8,850,000","4,176.43","2,119",Jan-25,PORTCHESTER AVENUE,Resale,Land,388,"22,809",-,Semi-Detached House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,520,000","2,655.48","2,079",Jan-25,TAVISTOCK AVENUE,Resale,Land,246.7,"22,375",-,Semi-Detached House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,750,000","4,364.8",859,Jan-25,LUCKY HEIGHTS,Resale,Land,405.5,"9,248",-,Detached House,1,Freehold,16,Outside Central Region,-
PALM GROVE TERRACE,"4,020,000","1,632.9","2,462",Jan-25,PALM GROVE AVENUE,Resale,Land,151.7,"26,500",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,400,000","2,743.74","1,604",Jan-25,GLASGOW ROAD,Resale,Land,254.9,"17,262",-,Terrace House,1,999 yrs lease commencing from 1876,19,Outside Central Region,-
TAI HWAN GARDEN,"4,900,000","2,785.72","1,759",Jan-25,TAI HWAN HEIGHTS,Resale,Land,258.8,"18,934",-,Terrace House,1,Freehold,19,Outside Central Region,-
LOYANG VILLAS,"2,510,000","2,034.4","1,234",Jan-25,LOYANG RISE,Resale,Land,189,"13,280",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,238,888","1,839.57","2,848",Jan-25,CARDIFF GROVE,Resale,Land,170.9,"30,655",-,Terrace House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"11,000,000","4,384.18","2,509",Jan-25,KOVAN ROAD,Resale,Land,407.3,"27,007",-,Detached House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","2,656.56","1,694",Jan-25,SIMON PLACE,Resale,Land,246.8,"18,233",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,208,888","1,665.19","2,528",Jan-25,JANSEN ROAD,Resale,Land,154.7,"27,207",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"11,000,000","4,384.18","2,509",Jan-25,KOVAN ROAD,Resale,Land,407.3,"27,007",-,Detached House,1,Freehold,19,Outside Central Region,-
THOMSON PARK,"4,068,888","1,724.39","2,360",Jan-25,JALAN SEMBILANG,Resale,Land,160.2,"25,399",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,550,000","2,489.71","1,828",Jan-25,EVERGREEN GARDENS,Resale,Land,231.3,"19,671",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
SERANGOON GARDEN ESTATE,"9,680,000","4,253.93","2,276",Jan-25,BURGHLEY DRIVE,Resale,Land,395.2,"24,494",-,Detached House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
FLORENCE GARDENS,"3,850,000","1,623.21","2,372",Jan-25,FLORENCE ROAD,Resale,Land,150.8,"25,531",-,Terrace House,1,947 yrs lease commencing from 1934,19,Outside Central Region,-
THE RIVERINA,"2,500,000","1,614.6","1,548",Jan-25,RIVERINA CRESCENT,Resale,Land,150,"16,667",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THOMSON HILLS ESTATE,"3,960,000","2,023.63","1,957",Jan-25,THOMSON GREEN,Resale,Land,188,"21,064",-,Terrace House,1,Freehold,20,Outside Central Region,-
HAI SING PARK,"4,850,000","2,611.35","1,857",Jan-25,HAI SING ROAD,Resale,Land,242.6,"19,992",-,Terrace House,1,999 yrs lease commencing from 1876,19,Outside Central Region,-
ADELPHI PARK ESTATE,"6,800,000","4,006.36","1,697",Jan-25,JASMINE ROAD,Resale,Land,372.2,"18,270",-,Detached House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,420,000","3,260.42","1,662",Jan-25,LUCKY VIEW,Resale,Land,302.9,"17,894",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
FULTON HILL,"3,880,000","1,835.26","2,114",Jan-25,FULTON AVENUE,Resale,Land,170.5,"22,757",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"10,000,000","7,999.8","1,250",Jan-25,TANAH MERAH KECHIL ROAD SOUTH,Resale,Land,743.2,"13,455",-,Detached House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,280,000","3,304.55","2,203",Jan-25,LUCKY VIEW,Resale,Land,307,"23,713",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
CHARLTON PARK,"4,680,000","2,758.81","1,696",Jan-25,JALAN MASTULI,Resale,Land,256.3,"18,260",-,Terrace House,1,Freehold,19,Outside Central Region,-
SIMEI GARDEN,"6,528,000","4,205.49","1,552",Jan-25,JALAN SOO BEE,Resale,Land,390.7,"16,708",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
CHARLTON PARK,"3,800,000","1,999.95","1,900",Jan-25,JALAN LEPAS,Resale,Land,185.8,"20,452",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE INGLEWOOD,"4,018,000","1,723.32","2,332",Jan-25,THE INGLEWOOD,Resale,Land,160.1,"25,097",-,Terrace House,1,Freehold,20,Rest of Central Region,-
CHUAN VALE,"3,400,000","2,449.89","1,388",Jan-25,CHUAN DRIVE,Resale,Land,227.6,"14,938",-,Semi-Detached House,1,99 yrs lease commencing from 2001,19,Outside Central Region,-
SUNBIRD PARK,"3,400,000","2,449.89","1,388",Jan-25,SUNBIRD ROAD,Resale,Land,227.6,"14,938",-,Terrace House,1,Freehold,16,Outside Central Region,-
LIRIA TERRACE,"3,500,000","1,679.18","2,084",Jan-25,MARIAM WALK,Resale,Land,156,"22,436",-,Terrace House,1,Freehold,17,Outside Central Region,-
THOMSON HILLS ESTATE,"3,891,999","2,011.79","1,935",Jan-25,SEMBAWANG HILLS DRIVE,Resale,Land,186.9,"20,824",-,Terrace House,1,Freehold,20,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,880,000","2,654.4","2,215",Jan-25,BERWICK DRIVE,Resale,Land,246.6,"23,844",-,Semi-Detached House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,500,000","2,214.15","2,484",Jan-25,CHARLTON ROAD,Resale,Land,205.7,"26,738",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
FULTON HILL,"5,550,000","3,615.63","1,535",Jan-25,FULTON ROAD,Resale,Land,335.9,"16,523",-,Terrace House,1,Freehold,20,Rest of Central Region,-
GOLDEN HILL ESTATE,"4,680,000","2,467.11","1,897",Jan-25,LI HWAN TERRACE,Resale,Land,229.2,"20,419",-,Terrace House,1,Freehold,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"7,880,000","4,199.04","1,877",Dec-24,MEDWAY DRIVE,Resale,Land,390.1,"20,200",-,Semi-Detached House,1,999 yrs lease commencing from 1953,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,500,000","7,353.96","1,020",Dec-24,UPPER CHANGI ROAD,Resale,Land,683.2,"10,978",-,Detached House,1,Freehold,16,Outside Central Region,-
SERANGOON GARDEN ESTATE,"10,080,000","5,063.39","1,991",Dec-24,WORTHING ROAD,Resale,Land,470.4,"21,429",-,Detached House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"3,350,000","1,527.41","2,193",Dec-24,CASUARINA ROAD,Resale,Land,141.9,"23,608",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,300,000","3,938.55","1,092",Dec-24,CHIN TERRACE,Resale,Land,365.9,"11,752",-,Terrace House,1,Freehold,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,488,000","3,250.73","1,381",Dec-24,BEDOK TERRACE,Resale,Land,302,"14,861",-,Terrace House,1,999 yrs lease commencing from 1878,16,Outside Central Region,-
CHUAN GARDEN,"11,380,000","5,834.09","1,951",Dec-24,CHUAN GARDEN,Resale,Land,542,"20,996",-,Detached House,1,Freehold,19,Outside Central Region,-
EASTERN GROVE,"4,730,000","2,603.81","1,817",Dec-24,JALAN LIMAU KASTURI,Resale,Land,241.9,"19,554",-,Terrace House,1,999 yrs lease commencing from 1878,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,250,000","1,767.45","2,405",Dec-24,KOVAN ROAD,Resale,Land,164.2,"25,883",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
CHUAN GREEN,"4,300,000","3,779.24","1,138",Dec-24,CHUAN DRIVE,Resale,Land,351.1,"12,247",-,Semi-Detached House,1,99 yrs lease commencing from 1997,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,180,000","2,792.18","1,855",Dec-24,BODMIN DRIVE,Resale,Land,259.4,"19,969",-,Terrace House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,108,888","1,849.26","2,222",Dec-24,KOVAN ROAD,Resale,Land,171.8,"23,917",-,Terrace House,1,Freehold,19,Outside Central Region,-
PARK VILLAS,"2,908,888","1,647.97","1,765",Dec-24,PARK VILLAS RISE,Resale,Land,153.1,"19,000",-,Terrace House,1,99 yrs lease commencing from 1994,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,650,000","2,946.11","1,578",Dec-24,FLORENCE ROAD,Resale,Land,273.7,"16,989",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,200,000","2,092.52","2,007",Dec-24,JALAN PELIKAT,Resale,Land,194.4,"21,605",-,Terrace House,1,Freehold,19,Outside Central Region,-
SERANGOON GARDEN PARK,"3,900,000","2,297.04","1,698",Dec-24,JALAN PACHELI,Resale,Land,213.4,"18,276",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,500,000","10,718.79",980,Dec-24,BEDOK AVENUE,Resale,Land,995.8,"10,544",-,Detached House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,600,000","3,000.47","2,200",Dec-24,BEDOK AVENUE,New Sale,Land,278.75,"23,677",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"5,300,000","2,580.13","2,054",Dec-24,JALAN KURAS,Resale,Land,239.7,"22,111",-,Terrace House,1,Freehold,20,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,050,000","2,297.04","1,763",Dec-24,SERANGOON GARDEN WAY,Resale,Land,213.4,"18,978",-,Terrace House,1,999 yrs lease commencing from 1958,19,Outside Central Region,-
BEAUTY GARDEN,"5,350,000","4,951.44","1,080",Dec-24,JALAN MERDU,Resale,Land,460,"11,630",-,Detached House,1,999 yrs lease commencing from 1879,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,780,000","5,824.4",992,Dec-24,PAYA LEBAR CRESCENT,Resale,Land,541.1,"10,682",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
EAST COAST HILL,"6,900,000","3,915.94","1,762",Dec-24,SENNETT PLACE,Resale,Land,363.8,"18,966",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
HAUS@SERANGOON GARDEN,"3,380,000","1,614.6","2,093",Dec-24,SERANGOON GARDEN RISE,Resale,Land,150,"22,533",-,Terrace House,1,99 yrs lease commencing from 2011,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,000,000","2,162.49","1,850",Dec-24,HUDDINGTON AVENUE,Resale,Land,200.9,"19,910",-,Terrace House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
SPRING PARK ESTATE,"7,200,000","5,080.61","1,417",Dec-24,JALAN KUPANG,Resale,Land,472,"15,254",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
SERANGOON GARDEN ESTATE,"3,580,000","1,839.57","1,946",Dec-24,CONWAY GROVE,Resale,Land,170.9,"20,948",-,Terrace House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,750,000","2,165.72","2,193",Dec-24,HYTHE ROAD,Resale,Land,201.2,"23,608",-,Semi-Detached House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
KEW VALE,"3,100,000","2,287.35","1,355",Dec-24,KEW CRESCENT,Resale,Land,212.5,"14,588",-,Semi-Detached House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
KEW PLACE,"5,330,000","3,219.51","1,656",Dec-24,SALAM WALK,Resale,Land,299.1,"17,820",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,380,000","1,840.64","2,380",Dec-24,CARDIFF GROVE,Resale,Land,171,"25,614",-,Terrace House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,518,888","1,675.95","2,696",Dec-24,SENNETT LANE,Resale,Land,155.7,"29,023",-,Terrace House,1,Freehold,16,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"3,000,000","1,500.5","1,999",Dec-24,SERAYA CRESCENT,Resale,Land,139.4,"21,521",-,Terrace House,1,Freehold,20,Outside Central Region,-
HARVEY VIEW,"4,200,000","2,118.36","1,983",Dec-24,HARVEY AVENUE,Resale,Land,196.8,"21,341",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,820,000","1,802.97","2,119",Dec-24,JALAN SAMARINDA,Resale,Land,167.5,"22,806",-,Terrace House,1,Freehold,19,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"6,300,000","3,239.96","1,944",Dec-24,JALAN LEBAN,Resale,Land,301,"20,930",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
GOLDEN HILL ESTATE,"5,650,000","3,600.56","1,569",Dec-24,MEI HWAN DRIVE,Resale,Land,334.5,"16,891",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,100,000","9,000.86","1,122",Dec-24,ROSYTH ROAD,Resale,Land,836.2,"12,078",-,Detached House,1,Freehold,19,Outside Central Region,-
THOMSON RISE ESTATE,"10,300,000","5,999.85","1,717",Dec-24,JALAN INSAF,Resale,Land,557.4,"18,479",-,Detached House,1,Freehold,20,Rest of Central Region,-
SERANGOON GARDEN ESTATE,"6,650,000","2,796.49","2,378",Dec-24,BLOXHOME DRIVE,Resale,Land,259.8,"25,597",-,Semi-Detached House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
GLASGOW GREEN,"4,240,000","2,311.03","1,835",Dec-24,GLASGOW ROAD,Resale,Land,214.7,"19,748",-,Terrace House,1,999 yrs lease commencing from 1876,19,Outside Central Region,-
THOMSON HILLS ESTATE,"1,400,000","3,256.11",430,Dec-24,SEMBAWANG HILLS DRIVE,Resale,Land,302.5,"4,628",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,380,000","1,748.07","1,934",Dec-24,JALAN KATHI,Resale,Land,162.4,"20,813",-,Terrace House,1,Freehold,16,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,500,000","1,839.57","2,446",Dec-24,CARDIFF GROVE,Resale,Land,170.9,"26,331",-,Terrace House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
HAUS@SERANGOON GARDEN,"3,280,000","1,614.6","2,031",Dec-24,SERANGOON GARDEN DRIVE,Resale,Land,150,"21,867",-,Terrace House,1,99 yrs lease commencing from 2011,19,Outside Central Region,-
THOMSON HILLS ESTATE,"3,950,000","2,212","1,786",Dec-24,THOMSON TERRACE,Resale,Land,205.5,"19,221",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,280,000","2,005.33","2,134",Dec-24,HILLSIDE DRIVE,Resale,Land,186.3,"22,974",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
PRINCETON VALE,"3,320,000","2,412.21","1,376",Dec-24,POH HUAT TERRACE,Resale,Land,224.1,"14,815",-,Terrace House,1,99 yrs lease commencing from 1996,19,Outside Central Region,-
TAI YUAN GARDEN,"5,735,000","3,450.94","1,662",Dec-24,TAI YUAN HEIGHTS,Resale,Land,320.6,"17,888",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,000,000","2,162.49","1,850",Dec-24,KINGSWEAR AVENUE,Resale,Land,200.9,"19,910",-,Terrace House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
CHARLTON PARK,"4,188,888","2,092.52","2,002",Dec-24,JALAN LEPAS,Resale,Land,194.4,"21,548",-,Terrace House,1,Freehold,19,Outside Central Region,-
EAST COAST HILL,"4,458,888","1,935.37","2,304",Dec-24,SENNETT AVENUE,Resale,Land,179.8,"24,799",-,Terrace House,1,Freehold,16,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"5,668,000","2,049.47","2,766",Dec-24,JALAN CHENGAM,Resale,Land,190.4,"29,769",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,600,000","1,699.64","2,118",Dec-24,BOUNDARY ROAD,Resale,Land,157.9,"22,799",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,830,000","1,717.93","1,647",Dec-24,KEW CRESCENT,Resale,Land,159.6,"17,732",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
GOLDEN HILL ESTATE,"7,680,000","4,317.44","1,779",Nov-24,MEI HWAN DRIVE,Resale,Land,401.1,"19,147",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
RAYA GARDEN,"6,500,000","5,460.58","1,190",Nov-24,JALAN KELICHAP,Resale,Land,507.3,"12,813",-,Detached House,1,Freehold,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"12,000,000","8,708.08","1,378",Nov-24,MEDWAY DRIVE,Resale,Land,809,"14,833",-,Detached House,2,999 yrs lease commencing from 1955,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"6,360,000","4,980.5","1,277",Nov-24,WALMER DRIVE,Resale,Land,462.7,"13,745",-,Semi-Detached House,1,999 yrs lease commencing from 1953,19,Outside Central Region,-
THE RIVERINA,"2,565,000","1,618.91","1,584",Nov-24,RIVERINA VIEW,Resale,Land,150.4,"17,055",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
HAUS@SERANGOON GARDEN,"3,650,000","2,384.23","1,531",Nov-24,SERANGOON GARDEN RISE,Resale,Land,221.5,"16,479",-,Terrace House,1,99 yrs lease commencing from 2011,19,Outside Central Region,-
EAST VIEW GARDEN,"5,863,000","5,566.06","1,053",Nov-24,MERAGI ROAD,Resale,Land,517.1,"11,338",-,Terrace House,1,999 yrs lease commencing from 1885,16,Outside Central Region,-
EXCELSIOR GARDENS,"3,830,000","1,695.33","2,259",Nov-24,MINARET WALK,Resale,Land,157.5,"24,317",-,Terrace House,1,Freehold,16,Outside Central Region,-
SERANGOON GARDEN ESTATE,"3,800,000","2,153.88","1,764",Nov-24,WORTHING ROAD,Resale,Land,200.1,"18,991",-,Terrace House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
THOMSON GARDEN ESTATE,"3,450,000","1,205.57","2,862",Nov-24,JALAN HARI RAYA,Resale,Land,112,"30,804",-,Terrace House,1,Freehold,20,Rest of Central Region,-
PEAKVILLE PARK,"4,150,000","1,755.61","2,364",Nov-24,PEAKVILLE WALK,Resale,Land,163.1,"25,445",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","2,011.79","2,883",Nov-24,JALAN CHERMAT,Resale,Land,186.9,"31,033",-,Terrace House,1,Freehold,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,315,000","3,962.23","1,341",Nov-24,MARLENE AVENUE,Resale,Land,368.1,"14,439",-,Terrace House,1,Freehold,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,950,000","4,185.04","1,422",Nov-24,MEDWAY DRIVE,Resale,Land,388.8,"15,303",-,Semi-Detached House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,250,000","2,799.72","1,875",Nov-24,BORTHWICK DRIVE,Resale,Land,260.1,"20,185",-,Semi-Detached House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
TAI PENG GARDENS,"4,250,000","3,128.02","1,359",Nov-24,JALAN RENGKAM,Resale,Land,290.6,"14,625",-,Terrace House,1,Freehold,19,Outside Central Region,-
CLYDESCOVE,"3,300,000","1,908.46","1,729",Nov-24,LOYANG PLACE,Resale,Land,177.3,"18,613",-,Terrace House,1,946 yrs lease commencing from 1937,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,600,000","3,456.32","1,620",Nov-24,LUCKY RISE,Resale,Land,321.1,"17,440",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
LOYANG VILLAS,"2,400,000","2,712.53",885,Nov-24,LOYANG RISE,Resale,Land,252,"9,524",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,200,000","1,933.21","2,173",Nov-24,PENSHURST PLACE,Resale,Land,179.6,"23,385",-,Terrace House,1,Freehold,19,Outside Central Region,-
LAUW & SONS GARDEN,"10,880,000","4,634.98","2,347",Nov-24,BINCHANG RISE,Resale,Land,430.6,"25,267",-,Detached House,1,Freehold,20,Rest of Central Region,-
CLASSICAL TERRACE,"2,878,000","2,168.95","1,327",Nov-24,JALAN RINDU,Resale,Land,201.5,"14,283",-,Semi-Detached House,1,99 yrs lease commencing from 1993,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,000,000","8,496.03",824,Nov-24,JANSEN ROAD,Resale,Land,789.3,"8,869",-,Detached House,1,999 yrs lease commencing from 1876,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,480,000","2,627.49","1,705",Nov-24,BURGHLEY DRIVE,Resale,Land,244.1,"18,353",-,Terrace House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
PARK VILLAS,"3,550,000","3,695.28",961,Nov-24,PARK VILLAS RISE,Resale,Land,343.3,"10,341",-,Terrace House,1,99 yrs lease commencing from 1994,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,250,000","1,635.05","2,599",Nov-24,JALAN BUNGA RAMPAI,Resale,Land,151.9,"27,979",-,Terrace House,1,Freehold,19,Rest of Central Region,-
HAUS@SERANGOON GARDEN,"3,180,000","1,614.6","1,970",Nov-24,SERANGOON GARDEN PLACE,Resale,Land,150,"21,200",-,Terrace House,1,99 yrs lease commencing from 2011,19,Outside Central Region,-
MERA TERRACE,"3,890,000","1,614.6","2,409",Nov-24,SEAGULL WALK,Resale,Land,150,"25,933",-,Terrace House,1,Freehold,16,Outside Central Region,-
CORAL PARK,"4,400,000","1,680.26","2,619",Nov-24,PEMIMPIN PLACE,Resale,Land,156.1,"28,187",-,Terrace House,1,Freehold,20,Rest of Central Region,-
CORAL PARK,"4,730,000","1,771.75","2,670",Nov-24,PEMIMPIN PLACE,Resale,Land,164.6,"28,736",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"6,250,000","3,432.64","1,821",Nov-24,JALAN LEBAN,Resale,Land,318.9,"19,599",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,950,000","3,728.65","1,864",Nov-24,JALAN LYE KWEE,Resale,Land,346.4,"20,064",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
ADELPHI PARK ESTATE,"10,190,000","6,289.41","1,620",Nov-24,GARDENIA ROAD,Resale,Land,584.3,"17,440",-,Detached House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,700,000","3,053.75","1,867",Nov-24,FLORENCE ROAD,Resale,Land,283.7,"20,092",-,Semi-Detached House,1,947 yrs lease commencing from 1934,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,350,000","2,405.75","2,224",Nov-24,JALAN LABU MANIS,Resale,Land,223.5,"23,937",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,540,000","2,799.72","1,622",Nov-24,BODMIN DRIVE,Resale,Land,260.1,"17,455",-,Terrace House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
ARDISIA GARDENS,"3,000,000","1,709.32","1,755",Nov-24,SERANGOON TERRACE,Resale,Land,158.8,"18,892",-,Terrace House,1,99 yrs lease commencing from 1993,19,Outside Central Region,-
PARK VILLAS,"2,900,000","2,152.8","1,347",Nov-24,PARK VILLAS RISE,Resale,Land,200,"14,500",-,Semi-Detached House,1,99 yrs lease commencing from 1994,19,Outside Central Region,-
TAI KENG VILLAS,"3,200,000","3,925.63",815,Nov-24,JALAN KELICHAP,Resale,Land,364.7,"8,774",-,Terrace House,1,99 yrs lease commencing from 1996,19,Outside Central Region,-
PARK VILLAS,"3,100,000","1,629.67","1,902",Nov-24,PARK VILLAS RISE,Resale,Land,151.4,"20,476",-,Terrace House,1,99 yrs lease commencing from 1994,19,Outside Central Region,-
PICARDY GARDENS,"7,000,000","4,143.06","1,690",Nov-24,JALAN PARI BURONG,Resale,Land,384.9,"18,187",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,728,000","2,894.44","1,979",Nov-24,JALAN BINCHANG,Resale,Land,268.9,"21,302",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
PASIR RIS BEACH PARK,"2,300,000","2,660.86",864,Nov-24,PASIR RIS HEIGHTS,Resale,Land,247.2,"9,304",-,Terrace House,1,99 yrs lease commencing from 1978,18,Outside Central Region,-
