Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SEASIDE PARK,"6,250,000","3,366.98","1,856",Jul-22,JALAN BULOH PERINDU,Resale,Land,312.8,"19,981",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,700,000","1,632.9","2,878",Jul-22,CARMEN TERRACE,Resale,Land,151.7,"30,982",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,718,000","3,341.15","2,909",Jul-22,GREENDALE RISE,New Sale,Land,310.4,"31,308",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"23,000,000","15,883.36","1,448",Jun-22,TEMBELING ROAD,Resale,Land,"1,475.6","15,587",-,Detached House,1,Freehold,15,Rest of Central Region,-
SOUTH UNION PARK,"3,080,000","1,709.32","1,802",Jun-22,ELITE TERRACE,Resale,Land,158.8,"19,395",-,Terrace House,1,Freehold,15,Outside Central Region,-
KEMBANGAN ESTATE,"4,200,000","3,951.46","1,063",Jun-22,JALAN KECHOT,Resale,Land,367.1,"11,441",-,Terrace House,1,Freehold,14,Outside Central Region,-
SENNETT ESTATE,"5,100,000","2,498.32","2,041",Jun-22,WILLOW AVENUE,Resale,Land,232.1,"21,973",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,500,000","4,708.17","1,805",Jun-22,MOUNTBATTEN ROAD,Resale,Land,437.4,"19,433",-,Detached House,1,Freehold,15,Rest of Central Region,-
FRANKEL ESTATE,"3,880,000","3,791.08","1,023",Jun-22,SIGLAP ROAD,Resale,Land,352.2,"11,016",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,650,000","1,531.72","2,383",Jun-22,ST. MICHAEL'S ROAD,Resale,Land,142.3,"25,650",-,Terrace House,1,Freehold,12,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"1,980,000",886.95,"2,232",Jun-22,JALAN GEMBIRA,Resale,Land,82.4,"24,029",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"9,000,000","4,604.84","1,954",Jun-22,WIMBORNE ROAD,Resale,Land,427.8,"21,038",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,850,000","1,615.68","2,383",Jun-22,LORONG 20 GEYLANG,Resale,Land,150.1,"25,650",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,850,000","1,626.44","2,367",Jun-22,LORONG 20 GEYLANG,Resale,Land,151.1,"25,480",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"24,400,000","12,831.76","1,902",Jun-22,RAMSGATE ROAD,Resale,Land,"1,192.1","20,468",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"11,300,000","7,211.88","1,567",Jun-22,UPPER EAST COAST ROAD,Resale,Land,670,"16,866",-,Detached House,1,Freehold,15,Outside Central Region,-
CAPITOL PARK,"5,300,000","1,827.73","2,900",Jun-22,JALAN SENI,Resale,Land,169.8,"31,213",-,Terrace House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,500,000","1,805.12","1,939",Jun-22,JOO CHIAT AVENUE,Resale,Land,167.7,"20,871",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,380,000","4,463.83","2,101",Jun-22,BOSCOMBE ROAD,Resale,Land,414.7,"22,619",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,480,000","2,215.23","1,571",Jun-22,LANGSAT ROAD,Resale,Land,205.8,"16,910",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,700,000","2,145.27","1,725",Jun-22,LORONG J TELOK KURAU,Resale,Land,199.3,"18,565",-,Terrace House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"4,200,000","3,236.73","1,298",Jun-22,BURNFOOT TERRACE,Resale,Land,300.7,"13,967",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
SWISS CLUB PARK,"26,300,000","19,406.42","1,355",Jun-22,SWISS CLUB ROAD,Resale,Land,"1,802.9","14,588",-,Detached House,1,Freehold,11,Core Central Region,-
SANNY PARK,"5,800,000","1,683.49","3,445",Jun-22,MERRYN AVENUE,Resale,Land,156.4,"37,084",-,Terrace House,1,Freehold,11,Core Central Region,-
OPERA ESTATE,"4,100,000","1,726.55","2,375",Jun-22,TERANG BULAN AVENUE,Resale,Land,160.4,"25,561",-,Terrace House,1,Freehold,15,Outside Central Region,-
KEMBANGAN ESTATE,"4,418,000","3,006.39","1,470",Jun-22,LORONG MARICAN,Resale,Land,279.3,"15,818",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
FRANKEL ESTATE,"8,000,000","5,300.19","1,509",Jun-22,BOWMONT GARDENS,Resale,Land,492.4,"16,247",-,Detached House,1,Freehold,15,Outside Central Region,-
THE GREENWOOD,"5,188,888","1,614.6","3,214",Jun-22,GREENWOOD LANE,Resale,Land,150,"34,593",-,Terrace House,1,Freehold,11,Core Central Region,-
CALDECOTT HILL ESTATE,"33,000,000","26,933.68","1,225",Jun-22,ANDREW ROAD,Resale,Land,"2,502.2","13,188",-,Detached House,1,Freehold,11,Core Central Region,-
MALAYSIA PARK,"3,200,000","2,030.09","1,576",Jun-22,LORONG MELAYU,Resale,Land,188.6,"16,967",-,Terrace House,1,Freehold,14,Outside Central Region,-
OPERA ESTATE,"6,580,000","3,001","2,193",Jun-22,TOSCA STREET,Resale,Land,278.8,"23,601",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,200,000","4,809.36","1,913",Jun-22,MUGLISTON ROAD,Resale,Land,446.8,"20,591",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,010,000","2,095.75","1,436",Jun-22,EVERITT ROAD NORTH,Resale,Land,194.7,"15,460",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,618,800","4,231.33","1,564",Jun-22,UPPER EAST COAST ROAD,Resale,Land,393.1,"16,837",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
SENNETT ESTATE,"4,850,000","2,547.84","1,904",Jun-22,PHENG GECK AVENUE,Resale,Land,236.7,"20,490",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
BRADDELL HEIGHTS ESTATE,"15,000,000","12,293.56","1,220",Jun-22,CHILTERN DRIVE,Resale,Land,"1,142.1","13,134",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,580,000","2,843.85","1,962",Jun-22,JALAN BAIDURI,Resale,Land,264.2,"21,120",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,800,000","2,547.84","1,884",Jun-22,CARPMAEL ROAD,Resale,Land,236.7,"20,279",-,Terrace House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"4,500,000","2,778.19","1,620",Jun-22,FIDELIO STREET,Resale,Land,258.1,"17,435",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,400,000","1,616.75","2,722",Jun-22,FOWLIE ROAD,Resale,Land,150.2,"29,294",-,Terrace House,1,Freehold,15,Rest of Central Region,-
CAPITOL PARK,"7,468,000","2,228.79","3,351",Jun-22,UNIVERSITY ROAD,New Sale,Land,207.06,"36,067",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
HILLCREST PARK,"6,500,000","3,402.5","1,910",Jun-22,HILLCREST ROAD,Resale,Land,316.1,"20,563",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,100,000","1,715.78","1,807",Jun-22,JALAN SEMPADAN,Resale,Land,159.4,"19,448",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,400,000","1,762.07","1,930",Jun-22,JOO CHIAT WALK,Resale,Land,163.7,"20,770",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,050,000","4,441.23","1,137",Jun-22,LENGKONG DUA,Resale,Land,412.6,"12,239",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
GREENWOOD VILLAS,"6,128,000","2,223.84","2,756",Jun-22,GREENWOOD WALK,Resale,Land,206.6,"29,661",-,Terrace House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,368,000","1,581.23","2,762",Jun-22,ONAN ROAD,Resale,Land,146.9,"29,735",-,Terrace House,1,Freehold,15,Rest of Central Region,-
SENNETT ESTATE,"4,250,000","2,534.92","1,677",May-22,PUAY HEE AVENUE,Resale,Land,235.5,"18,047",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,950,000","1,624.29","1,816",May-22,CARPMAEL ROAD,Resale,Land,150.9,"19,549",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"22,000,000","9,896.42","2,223",May-22,JOO CHIAT ROAD,Resale,Land,919.4,"23,929",-,Detached House,1,Freehold,15,Rest of Central Region,-
THE CARRARA,"9,050,000","3,013.92","3,003",May-22,MOUNTBATTEN ROAD,New Sale,Land,280,"32,321",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,400,000","4,243.6","1,744",May-22,SALLIM ROAD,New Sale,Land,394.24,"18,770",-,Semi-Detached House,1,Freehold,14,Rest of Central Region,-
OPERA ESTATE,"6,400,000","3,470.31","1,844",May-22,SIGLAP ROAD,Resale,Land,322.4,"19,851",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"23,800,000","13,092.25","1,818",May-22,PARK VALE,Resale,Land,"1,216.3","19,568",-,Detached House,1,999 yrs lease commencing from 1874,11,Core Central Region,-
UNIVERSITY PARK,"3,550,000","2,314.26","1,534",May-22,UNIVERSITY WALK,Resale,Land,215,"16,512",-,Semi-Detached House,1,99 yrs lease commencing from 1994,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,910,000","3,979.45","1,485",May-22,UPPER EAST COAST ROAD,Resale,Land,369.7,"15,986",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,880,000","2,651.17","2,218",May-22,JALAN TANAH PUTEH,Resale,Land,246.3,"23,873",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,378,000","3,378.82","1,296",May-22,LORONG 107 CHANGI,Resale,Land,313.9,"13,947",-,Terrace House,1,Freehold,15,Rest of Central Region,-
HILLCREST PARK,"10,100,000","3,631.24","2,781",May-22,HILLCREST ROAD,New Sale,Land,337.35,"29,939",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,350,000",771.78,"3,045",May-22,SERANGOON ROAD,Resale,Land,71.7,"32,775",-,Terrace House,1,Freehold,12,Rest of Central Region,-
OPERA ESTATE,"6,500,000","2,998.85","2,167",May-22,TOSCA STREET,Resale,Land,278.6,"23,331",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
FERNWOOD TERRACES,"4,200,000","1,956.9","2,146",May-22,EAST COAST AVENUE,Resale,Land,181.8,"23,102",-,Terrace House,1,Freehold,15,Outside Central Region,-
EAST COAST PARK,"5,800,000","2,835.24","2,046",May-22,FOURTH STREET,Resale,Land,263.4,"22,020",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,600,000","1,605.99","2,242",May-22,MACPHERSON ROAD,Resale,Land,149.2,"24,129",-,Terrace House,1,Freehold,13,Rest of Central Region,-
EAST COAST PARK,"4,800,000","1,637.2","2,932",May-22,FIRST STREET,Resale,Land,152.1,"31,558",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,800,000","1,488.66","2,553",May-22,LORONG 36 GEYLANG,Resale,Land,138.3,"27,477",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","1,682.41","2,675",May-22,KEE SUN AVENUE,Resale,Land,156.3,"28,791",-,Terrace House,1,Freehold,15,Outside Central Region,-
SEAVIEW PARK,"6,888,888","3,398.19","2,027",May-22,JALAN SEDAP,Resale,Land,315.7,"21,821",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
KEMBANGAN ESTATE,"3,550,000","1,571.54","2,259",May-22,JALAN ISHAK,Resale,Land,146,"24,315",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,880,000","1,623.21","1,774",May-22,LORONG 34 GEYLANG,Resale,Land,150.8,"19,098",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,080,000","3,597.33","1,690",May-22,JALAN LATEH,Resale,Land,334.2,"18,193",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,500,000","3,091.74","3,396",May-22,GREENMEAD AVENUE,New Sale,Land,287.23,"36,556",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
SENNETT ESTATE,"4,050,000","1,624.29","2,493",May-22,BELIMBING AVENUE,Resale,Land,150.9,"26,839",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,680,000","2,408.98","1,528",May-22,KOON SENG ROAD,Resale,Land,223.8,"16,443",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,700,000","2,492.94","3,089",May-22,CHANCERY HILL WALK,Resale,Land,231.6,"33,247",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,500,000","2,827.7","1,945",May-22,ONAN ROAD,Resale,Land,262.7,"20,936",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,525,000","1,816.96","1,940",May-22,JOO CHIAT WALK,Resale,Land,168.8,"20,883",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,900,000","6,503.61","1,368",May-22,JALAN TANAH PUTEH,Resale,Land,604.2,"14,730",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
SENNETT ESTATE,"3,320,000","1,702.86","1,950",May-22,LICHI AVENUE,Resale,Land,158.2,"20,986",-,Terrace House,1,Freehold,13,Rest of Central Region,-
OPERA ESTATE,"6,500,000","4,010.67","1,621",May-22,TOSCA STREET,Resale,Land,372.6,"17,445",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,700,000","4,765.22","1,406",May-22,LORONG N TELOK KURAU,Resale,Land,442.7,"15,134",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,000,000","2,790.03","1,434",May-22,JALAN KHAIRUDDIN,Resale,Land,259.2,"15,432",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
THE GREENWOOD,"5,250,000","1,711.48","3,068",May-22,GREENWOOD TERRACE,Resale,Land,159,"33,019",-,Terrace House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,480,000","7,120.39","1,191",May-22,LORONG MARICAN,Resale,Land,661.5,"12,819",-,Detached House,1,Freehold,14,Outside Central Region,-
BRADDELL HEIGHTS ESTATE,"12,000,000","8,781.27","1,367",May-22,COTSWOLD CLOSE,Resale,Land,815.8,"14,709",-,Detached House,1,Freehold,13,Outside Central Region,-
SEASIDE PARK,"4,400,000","2,020.4","2,178",May-22,EAST COAST ROAD,Resale,Land,187.7,"23,442",-,Terrace House,1,Freehold,15,Outside Central Region,-
HILLCREST PARK,"13,000,000","10,219.34","1,272",May-22,HILLCREST ROAD,Resale,Land,949.4,"13,693",-,Detached House,1,Freehold,11,Core Central Region,-
KEMBANGAN ESTATE,"5,701,000","3,192.6","1,786",May-22,LORONG SALLEH,Resale,Land,296.6,"19,221",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,000,000","4,634.98","1,942",May-22,CHANCERY LANE,Resale,Land,430.6,"20,901",-,Semi-Detached House,1,999 yrs lease commencing from 1883,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,480,000","1,400.4","2,485",May-22,JALAN KEMAMAN,Resale,Land,130.1,"26,749",-,Terrace House,1,Freehold,12,Rest of Central Region,-
DUNEARN ESTATE,"15,000,000","4,369.65","3,433",Apr-22,CAMBORNE ROAD,New Sale,Land,405.95,"36,950",-,Detached House,1,Freehold,11,Core Central Region,-
SERANGOON PARK,"3,450,000","1,655.5","2,084",Apr-22,JALAN RIANG,Resale,Land,153.8,"22,432",-,Terrace House,1,Freehold,13,Outside Central Region,-
SANNY PARK,"7,000,000","3,281.94","2,133",Apr-22,MERRYN TERRACE,Resale,Land,304.9,"22,958",-,Terrace House,1,Freehold,11,Core Central Region,-
SENNETT ESTATE,"5,650,000","3,570.42","1,582",Apr-22,MULBERRY AVENUE,Resale,Land,331.7,"17,033",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
FRANKEL ESTATE,"7,350,000","4,500.43","1,633",Apr-22,HARTLEY GROVE,Resale,Land,418.1,"17,580",-,Detached House,1,Freehold,15,Outside Central Region,-
KEMBANGAN ESTATE,"3,800,000","2,250.75","1,688",Apr-22,LORONG MARZUKI,Resale,Land,209.1,"18,173",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,680,000","2,188.32","2,139",Apr-22,LORONG M TELOK KURAU,Resale,Land,203.3,"23,020",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
SENNETT ESTATE,"5,100,000","2,995.62","1,702",Apr-22,PUAY HEE AVENUE,Resale,Land,278.3,"18,326",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,300,000","2,245.37","3,251",Apr-22,JALAN PASIRAN,Resale,Land,208.6,"34,995",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
CAPITOL PARK,"25,000,000","17,871.47","1,399",Apr-22,DUNEARN CLOSE,Resale,Land,"1,660.3","15,058",-,Detached House,1,Freehold,11,Core Central Region,-
SEASIDE PARK,"6,800,000","2,679.16","2,538",Apr-22,JALAN DONDANG SAYANG,Resale,Land,248.9,"27,320",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,400,000","1,711.48","1,987",Apr-22,JALAN KRIAN,Resale,Land,159,"21,384",-,Terrace House,1,Freehold,14,Outside Central Region,-
FRANKEL ESTATE,"4,260,000","2,255.06","1,889",Apr-22,SIGLAP ROAD,Resale,Land,209.5,"20,334",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,920,000","2,247.52","1,744",Apr-22,LENGKONG DUA,Resale,Land,208.8,"18,774",-,Terrace House,1,Freehold,14,Outside Central Region,-
EAST COAST PARK,"8,500,000","3,403.68","2,497",Apr-22,THIRD STREET,New Sale,Land,316.21,"26,881",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,880,000","3,019.3","1,616",Apr-22,LORONG J TELOK KURAU,Resale,Land,280.5,"17,398",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,050,000","2,587.67","1,565",Apr-22,SIGLAP ROAD,Resale,Land,240.4,"16,847",-,Terrace House,1,Freehold,15,Outside Central Region,-
DAISY PARK,"3,000,000","1,660.89","1,806",Apr-22,DAISY AVENUE,Resale,Land,154.3,"19,443",-,Terrace House,1,Freehold,13,Outside Central Region,-
LI TONG GARDENS,"3,536,000","2,106.51","1,679",Apr-22,LORONG G TELOK KURAU,Resale,Land,195.7,"18,068",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,250,000","2,032.24","2,583",Apr-22,LORONG 105 CHANGI,Resale,Land,188.8,"27,807",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,790,000","2,020.4","1,876",Apr-22,TEMBELING ROAD,Resale,Land,187.7,"20,192",-,Terrace House,1,Freehold,15,Rest of Central Region,-
FRANKEL ESTATE,"8,100,000","6,003.08","1,349",Apr-22,FRANKEL AVENUE,Resale,Land,557.7,"14,524",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"18,300,000","9,591.8","1,908",Apr-22,WILKINSON ROAD,Resale,Land,891.1,"20,536",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,818,000","3,755.56","1,283",Apr-22,JALAN SENYUM,Resale,Land,348.9,"13,809",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
CALDECOTT HILL ESTATE,"50,236,200","27,908.9","1,800",Apr-22,OLIVE ROAD,Resale,Land,"2,592.8","19,375",-,Detached House,1,Freehold,11,Core Central Region,-
SIGLAP GARDEN,"4,800,000","2,274.43","2,110",Apr-22,SIGLAP GARDENS,Resale,Land,211.3,"22,717",-,Terrace House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"7,800,000","4,238.86","1,840",Apr-22,FRANKEL DRIVE,Resale,Land,393.8,"19,807",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,000,000","5,465.96","1,098",Apr-22,LORONG J TELOK KURAU,Resale,Land,507.8,"11,816",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
WATTEN ESTATE,"9,100,000","4,002.06","2,274",Apr-22,WATTEN PARK,Resale,Land,371.8,"24,476",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
SENNETT ESTATE,"2,800,000","1,432.69","1,954",Apr-22,PANG SENG ROAD,Resale,Land,133.1,"21,037",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,800,000","2,566.14","1,481",Apr-22,LORONG SIGLAP,Resale,Land,238.4,"15,940",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,080,000","4,878.24","1,656",Apr-22,JALAN MERLIMAU,Resale,Land,453.2,"17,829",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
KEMBANGAN ESTATE,"5,600,000","5,137.66","1,090",Apr-22,JALAN YASIN,Resale,Land,477.3,"11,733",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
RAFFLES PARK,"22,000,000","10,625.14","2,071",Apr-22,CASSIA DRIVE,Resale,Land,987.1,"22,288",-,Detached House,1,Freehold,11,Core Central Region,-
KEMBANGAN ESTATE,"3,680,000","2,153.88","1,709",Apr-22,JALAN ISMAIL,Resale,Land,200.1,"18,391",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
SERANGOON PARK,"4,100,000","1,739.46","2,357",Apr-22,WOLSKEL ROAD,Resale,Land,161.6,"25,371",-,Terrace House,1,Freehold,13,Outside Central Region,-
RAFFLES PARK,"25,000,000","9,884.58","2,529",Apr-22,ASH GROVE,Resale,Land,918.3,"27,224",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,880,000","2,443.43","1,588",Apr-22,WOO MON CHEW ROAD,Resale,Land,227,"17,093",-,Terrace House,1,Freehold,15,Outside Central Region,-
UNIVERSITY PARK,"3,750,000","2,863.22","1,310",Apr-22,UNIVERSITY WALK,Resale,Land,266,"14,098",-,Semi-Detached House,1,99 yrs lease commencing from 1994,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,300,000","4,177.51","1,987",Apr-22,TANJONG KATONG ROAD,Resale,Land,388.1,"21,386",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
CALDECOTT HILL ESTATE,"13,250,000","9,920.1","1,336",Apr-22,CALDECOTT CLOSE,Resale,Land,921.6,"14,377",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,390,000","3,361.6","1,306",Apr-22,JALAN KRIAN,Resale,Land,312.3,"14,057",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,400,000","3,530.59","1,529",Apr-22,ONAN ROAD,Resale,Land,328,"16,463",-,Detached House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"5,800,000","4,302.37","1,348",Apr-22,FIDELIO STREET,Resale,Land,399.7,"14,511",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,380,000","2,449.89","2,196",Apr-22,CHAPEL CLOSE,Resale,Land,227.6,"23,638",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"13,000,000","7,446.54","1,746",Apr-22,HILLCREST ROAD,Resale,Land,691.8,"18,792",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,536,000","3,023.61","1,500",Apr-22,EAST COAST ROAD,Resale,Land,280.9,"16,148",-,Terrace House,1,Freehold,15,Outside Central Region,-
SIN CHUAN GARDEN,"3,300,000","1,879.39","1,756",Apr-22,WARINGIN PARK,Resale,Land,174.6,"18,900",-,Terrace House,1,Freehold,14,Outside Central Region,-
OPERA ESTATE,"3,000,000","1,392.86","2,154",Apr-22,RIENZI STREET,Resale,Land,129.4,"23,184",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,000,000","1,717.93","1,746",Apr-22,CARPMAEL ROAD,Resale,Land,159.6,"18,797",-,Terrace House,1,Freehold,15,Rest of Central Region,-
DUNEARN ESTATE,"16,850,000","7,712.41","2,185",Apr-22,TREVOSE CRESCENT,Resale,Land,716.5,"23,517",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
KEMBANGAN ESTATE,"5,560,000","3,894.42","1,428",Apr-22,LORONG SALLEH,Resale,Land,361.8,"15,368",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
ORCHID VILLAGE,"8,800,000","3,946.08","2,230",Mar-22,VANDA ROAD,Resale,Land,366.6,"24,004",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
FRANKEL ESTATE,"3,600,000","3,603.79",999,Mar-22,SIGLAP DRIVE,Resale,Land,334.8,"10,753",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,000,000","2,160.33","2,777",Mar-22,MARSHALL ROAD,Resale,Land,200.7,"29,895",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LA SUISSE,"4,250,000","1,861.1","2,284",Mar-22,SWISS VIEW,Resale,Land,172.9,"24,581",-,Terrace House,1,999 yrs lease commencing from 1878,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,200,000","1,770.68","1,807",Mar-22,STILL ROAD,Resale,Land,164.5,"19,453",-,Terrace House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"9,500,000","5,999.85","1,583",Mar-22,TOSCA STREET,Resale,Land,557.4,"17,043",-,Detached House,1,Freehold,15,Outside Central Region,-
