Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THOMSON GRAND,"1,820,000","1,033.34","1,761",Sep-22,SIN MING WALK,Resale,Strata,96,"18,958",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,16 to 20
CHILTERN PARK,"1,925,000","1,517.72","1,268",Sep-22,SERANGOON AVENUE 3,Resale,Strata,141,"13,652",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,06 to 10
FLO RESIDENCE,"1,050,000",925.7,"1,134",Sep-22,PUNGGOL FIELD WALK,Resale,Strata,86,"12,209",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
EASTPOINT GREEN,"1,208,000","1,140.98","1,059",Sep-22,SIMEI STREET 3,Resale,Strata,106,"11,396",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
LA FIESTA,"1,080,000",753.48,"1,433",Sep-22,SENGKANG SQUARE,Resale,Strata,70,"15,429",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
Q BAY RESIDENCES,"1,360,000","1,119.46","1,215",Sep-22,TAMPINES STREET 86,Resale,Strata,104,"13,077",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
CASAFINA,"1,370,000","1,280.92","1,070",Sep-22,BEDOK SOUTH AVENUE 1,Resale,Strata,119,"11,513",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,680,000","1,001.05","1,678",Sep-22,ANG MO KIO AVENUE 8,Resale,Strata,93,"18,065",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,16 to 20
STARS OF KOVAN,"1,288,000",742.72,"1,734",Sep-22,UPPER SERANGOON ROAD,Resale,Strata,69,"18,667",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
URBAN VISTA,"708,000",441.32,"1,604",Sep-22,TANAH MERAH KECHIL LINK,Resale,Strata,41,"17,268",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
SKY VUE,"1,323,000",678.13,"1,951",Sep-22,BISHAN STREET 15,Resale,Strata,63,"21,000",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
PARKWOOD RESIDENCES,"1,618,513","1,076.4","1,504",Sep-22,YIO CHU KANG ROAD,New Sale,Strata,100,"16,185",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,840,000","1,119.46","1,644",Sep-22,BEDOK NORTH DRIVE,Resale,Strata,104,"17,692",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
THE TAPESTRY,"759,000",473.62,"1,603",Sep-22,TAMPINES STREET 86,Resale,Strata,44,"17,250",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
SUMMER SCENT,"1,199,999",958,"1,253",Sep-22,KANG CHOO BIN ROAD,Resale,Strata,89,"13,483",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
THE GARDENS AT BISHAN,"1,800,000","1,205.57","1,493",Sep-22,SIN MING WALK,Resale,Strata,112,"16,071",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
EASTPOINT GREEN,"930,000",958,971,Sep-22,SIMEI STREET 3,Resale,Strata,89,"10,449",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
THE GLADES,"712,000",452.09,"1,575",Sep-22,BEDOK RISE,Resale,Strata,42,"16,952",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
DAHLIA PARK CONDOMINIUM,"1,348,888","1,291.68","1,044",Sep-22,FLORA DRIVE,Resale,Strata,120,"11,241",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
JADESCAPE,"2,120,000","1,011.82","2,095",Sep-22,SHUNFU ROAD,Sub Sale,Strata,94,"22,553",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
RAFFLESIA CONDOMINIUM,"1,628,000","1,194.8","1,363",Sep-22,BISHAN STREET 21,Resale,Strata,111,"14,667",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,11 to 15
PARC CENTROS,"728,000",473.62,"1,537",Sep-22,PUNGGOL CENTRAL,Resale,Strata,44,"16,545",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SKY VUE,"1,568,000",807.3,"1,942",Sep-22,BISHAN STREET 15,Resale,Strata,75,"20,907",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,16 to 20
JEWEL @ BUANGKOK,"1,080,000",721.19,"1,498",Sep-22,COMPASSVALE BOW,Resale,Strata,67,"16,119",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,338,000",731.95,"1,828",Sep-22,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"19,676",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
HOUGANG GREEN,"860,000","1,140.98",754,Sep-22,BUANGKOK GREEN,Resale,Strata,106,"8,113",-,Apartment,1,99 yrs lease commencing from 1994,19,Outside Central Region,06 to 10
AZALEA PARK CONDOMINIUM,"1,930,000","1,679.18","1,149",Sep-22,FLORA ROAD,Resale,Strata,156,"12,372",-,Condominium,1,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,460,000","1,259.39","1,159",Sep-22,SENGKANG EAST AVENUE,Resale,Strata,117,"12,479",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SKY VUE,"1,438,000",796.54,"1,805",Sep-22,BISHAN STREET 15,Resale,Strata,74,"19,432",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
SKY EDEN@BEDOK,"2,364,000","1,087.16","2,174",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"23,406",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,16 to 20
PASIR RIS 8,"1,945,000","1,065.64","1,825",Sep-22,PASIR RIS DRIVE 8,New Sale,Strata,99,"19,646",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,06 to 10
BARTLEY VUE,"2,797,000","1,539.25","1,817",Sep-22,JALAN BUNGA RAMPAI,New Sale,Strata,143,"19,559",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,16 to 20
SKY EDEN@BEDOK,"2,251,000","1,087.16","2,071",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"22,287",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"2,311,000","1,087.16","2,126",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"22,881",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,11 to 15
BRADDELL VIEW,"1,450,000","1,453.14",998,Sep-22,BRADDELL HILL,Resale,Strata,135,"10,741",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
THE GARDEN RESIDENCES,"1,210,000",688.9,"1,756",Sep-22,SERANGOON NORTH VIEW,Resale,Strata,64,"18,906",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
TRESALVEO,"992,000",592.02,"1,676",Sep-22,MARYMOUNT TERRACE,Resale,Strata,55,"18,036",-,Condominium,1,Freehold,20,Rest of Central Region,11 to 15
PASIR RIS 8,"2,250,000","1,302.44","1,728",Sep-22,PASIR RIS DRIVE 8,New Sale,Strata,121,"18,595",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,01 to 05
BARTLEY VUE,"1,383,000",731.95,"1,889",Sep-22,JALAN BUNGA RAMPAI,New Sale,Strata,68,"20,338",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,06 to 10
BARTLEY VUE,"1,981,000","1,044.11","1,897",Sep-22,JALAN BUNGA RAMPAI,New Sale,Strata,97,"20,423",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,11 to 15
SKY VUE,"909,000",484.38,"1,877",Sep-22,BISHAN STREET 15,Resale,Strata,45,"20,200",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
THE FLORENCE RESIDENCES,"1,248,000",667.37,"1,870",Sep-22,HOUGANG AVENUE 2,Sub Sale,Strata,62,"20,129",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
D'NEST,"950,088",753.48,"1,261",Sep-22,PASIR RIS GROVE,Resale,Strata,70,"13,573",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
CARISSA PARK CONDOMINIUM,"1,660,000","1,474.67","1,126",Sep-22,FLORA DRIVE,Resale,Strata,137,"12,117",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE GALE,"1,510,000","1,356.26","1,113",Sep-22,FLORA ROAD,Resale,Strata,126,"11,984",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
LA FIESTA,"1,050,888",731.95,"1,436",Sep-22,SENGKANG SQUARE,Resale,Strata,68,"15,454",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
D'NEST,"966,000",753.48,"1,282",Sep-22,PASIR RIS GROVE,Resale,Strata,70,"13,800",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
EAST COAST RESIDENCES,"1,920,000","1,496.2","1,283",Sep-22,UPPER EAST COAST ROAD,Resale,Strata,139,"13,813",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
OASIS @ ELIAS,"1,200,000","1,302.44",921,Sep-22,ELIAS ROAD,Resale,Strata,121,"9,917",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
EDELWEISS PARK CONDOMINIUM,"735,000",710.42,"1,035",Sep-22,FLORA ROAD,Resale,Strata,66,"11,136",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
PARC OLYMPIA,"950,000","1,022.58",929,Sep-22,FLORA DRIVE,Resale,Strata,95,"10,000",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
PARC VERA,"1,370,000","1,140.98","1,201",Sep-22,HOUGANG STREET 32,Resale,Strata,106,"12,925",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,883,000","1,280.92","1,470",Sep-22,TAMPINES LANE,Sub Sale,Strata,119,"15,824",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
THE SANTORINI,"1,180,000",914.94,"1,290",Sep-22,TAMPINES STREET 86,Resale,Strata,85,"13,882",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
SEASONS VIEW,"1,470,000","1,140.98","1,288",Sep-22,PEMIMPIN DRIVE,Resale,Strata,106,"13,868",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,11 to 15
BALLOTA PARK CONDOMINIUM,"1,020,000","1,065.64",957,Sep-22,MARIAM WAY,Resale,Strata,99,"10,303",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,433,000",688.9,"2,080",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,391",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,832,000",893.41,"2,051",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"22,072",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,617,000",742.72,"2,177",Sep-22,BEDOK CENTRAL,New Sale,Strata,69,"23,435",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,444,000",656.6,"2,199",Sep-22,BEDOK CENTRAL,New Sale,Strata,61,"23,672",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,11 to 15
SKY EDEN@BEDOK,"1,474,000",656.6,"2,245",Sep-22,BEDOK CENTRAL,New Sale,Strata,61,"24,164",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,11 to 15
SKY EDEN@BEDOK,"1,892,000",893.41,"2,118",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"22,795",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,11 to 15
SKY EDEN@BEDOK,"1,565,000",688.9,"2,272",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"24,453",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,11 to 15
SKY EDEN@BEDOK,"2,016,000","1,087.16","1,854",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"19,960",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,16 to 20
D'NEST,"918,000",753.48,"1,218",Sep-22,PASIR RIS GROVE,Resale,Strata,70,"13,114",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
THOMSON GRAND,"2,180,000","1,356.26","1,607",Sep-22,SIN MING WALK,Resale,Strata,126,"17,302",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
WEMBLY RESIDENCES,"2,230,000","1,883.7","1,184",Sep-22,YIO CHU KANG ROAD,Resale,Strata,175,"12,743",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIO VISTA,"1,350,000","1,248.62","1,081",Sep-22,UPPER SERANGOON VIEW,Resale,Strata,116,"11,638",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
THE GAZANIA,"1,493,000",635.08,"2,351",Sep-22,HOW SUN DRIVE,New Sale,Strata,59,"25,305",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
BLEU @ EAST COAST,"1,450,000","1,011.82","1,433",Sep-22,UPPER EAST COAST ROAD,Resale,Strata,94,"15,426",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
FLO RESIDENCE,"916,800",764.24,"1,200",Sep-22,PUNGGOL FIELD WALK,Resale,Strata,71,"12,913",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
GRANDEUR PARK RESIDENCES,"1,470,000",882.65,"1,665",Sep-22,BEDOK SOUTH AVENUE 3,Resale,Strata,82,"17,927",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
EASTPOINT GREEN,"900,000",958,939,Sep-22,SIMEI STREET 3,Resale,Strata,89,"10,112",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,600,000",904.18,"1,770",Sep-22,ANG MO KIO AVENUE 8,Resale,Strata,84,"19,048",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,26 to 30
AQUARIUS BY THE PARK,"1,280,000","1,205.57","1,062",Sep-22,BEDOK RESERVOIR VIEW,Resale,Strata,112,"11,429",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
LA FIESTA,"1,230,000",839.59,"1,465",Sep-22,SENGKANG SQUARE,Resale,Strata,78,"15,769",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
BOTANIQUE AT BARTLEY,"835,000",516.67,"1,616",Sep-22,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"17,396",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"678,000",484.38,"1,400",Sep-22,UPPER SERANGOON VIEW,Resale,Strata,45,"15,067",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
COSTA DEL SOL,"2,688,888","1,474.67","1,823",Sep-22,BAYSHORE ROAD,Resale,Strata,137,"19,627",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
THE SCALA,"840,000",473.62,"1,774",Sep-22,SERANGOON AVENUE 3,Resale,Strata,44,"19,091",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
A TREASURE TROVE,"1,180,000",914.94,"1,290",Sep-22,PUNGGOL WALK,Resale,Strata,85,"13,882",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RIVERVALE CREST,"1,350,000","1,539.25",877,Sep-22,RIVERVALE CRESCENT,Resale,Strata,143,"9,441",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
KOVAN MELODY,"1,350,000","1,011.82","1,334",Sep-22,KOVAN ROAD,Resale,Strata,94,"14,362",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"2,050,000","1,237.86","1,656",Sep-22,UPPER PAYA LEBAR ROAD,Resale,Strata,115,"17,826",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
EASTPOINT GREEN,"1,130,000","1,140.98",990,Sep-22,SIMEI STREET 3,Resale,Strata,106,"10,660",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"2,206,000","1,087.16","2,029",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"21,842",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,749,000",893.41,"1,958",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"21,072",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,330,000",656.6,"2,026",Sep-22,BEDOK CENTRAL,New Sale,Strata,61,"21,803",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,743,000",893.41,"1,951",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"21,000",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,557,000",742.72,"2,096",Sep-22,BEDOK CENTRAL,New Sale,Strata,69,"22,565",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,433,000",688.9,"2,080",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,391",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,732,000",893.41,"1,939",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"20,867",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,316,000",656.6,"2,004",Sep-22,BEDOK CENTRAL,New Sale,Strata,61,"21,574",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,732,000",893.41,"1,939",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"20,867",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,551,000",742.72,"2,088",Sep-22,BEDOK CENTRAL,New Sale,Strata,69,"22,478",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,437,000",688.9,"2,086",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,453",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,435,000",688.9,"2,083",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,422",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,748,000",893.41,"1,957",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"21,060",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,334,000",656.6,"2,032",Sep-22,BEDOK CENTRAL,New Sale,Strata,61,"21,869",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,742,000",893.41,"1,950",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"20,988",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,565,000",742.72,"2,107",Sep-22,BEDOK CENTRAL,New Sale,Strata,69,"22,681",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,445,000",688.9,"2,098",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,578",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,450,000",688.9,"2,105",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,656",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,761,000",893.41,"1,971",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"21,217",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,341,000",656.6,"2,042",Sep-22,BEDOK CENTRAL,New Sale,Strata,61,"21,984",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,754,000",893.41,"1,963",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"21,133",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,567,000",742.72,"2,110",Sep-22,BEDOK CENTRAL,New Sale,Strata,69,"22,710",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,454,000",688.9,"2,111",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,719",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,452,000",688.9,"2,108",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,688",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"2,240,000","1,087.16","2,060",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"22,178",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,764,000",893.41,"1,974",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"21,253",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,361,000",656.6,"2,073",Sep-22,BEDOK CENTRAL,New Sale,Strata,61,"22,311",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,764,000",893.41,"1,974",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"21,253",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,575,000",742.72,"2,121",Sep-22,BEDOK CENTRAL,New Sale,Strata,69,"22,826",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,462,000",688.9,"2,122",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,844",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,460,000",688.9,"2,119",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,813",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,809,000",893.41,"2,025",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"21,795",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,392,000",656.6,"2,120",Sep-22,BEDOK CENTRAL,New Sale,Strata,61,"22,820",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,802,000",893.41,"2,017",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"21,711",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,589,000",742.72,"2,139",Sep-22,BEDOK CENTRAL,New Sale,Strata,69,"23,029",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,470,000",688.9,"2,134",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,969",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,468,000",688.9,"2,131",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"22,938",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"2,266,000","1,087.16","2,084",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"22,436",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"2,257,000","1,087.16","2,076",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"22,347",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,825,000",893.41,"2,043",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"21,988",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,402,000",656.6,"2,135",Sep-22,BEDOK CENTRAL,New Sale,Strata,61,"22,984",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,605,000",742.72,"2,161",Sep-22,BEDOK CENTRAL,New Sale,Strata,69,"23,261",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,498,000",688.9,"2,174",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"23,406",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,493,000",688.9,"2,167",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"23,328",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"2,279,000","1,087.16","2,096",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"22,564",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"2,280,000","1,087.16","2,097",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"22,574",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,416,000",656.6,"2,157",Sep-22,BEDOK CENTRAL,New Sale,Strata,61,"23,213",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,835,000",893.41,"2,054",Sep-22,BEDOK CENTRAL,New Sale,Strata,83,"22,108",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,506,000",688.9,"2,186",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"23,531",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"1,501,000",688.9,"2,179",Sep-22,BEDOK CENTRAL,New Sale,Strata,64,"23,453",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"2,291,000","1,087.16","2,107",Sep-22,BEDOK CENTRAL,New Sale,Strata,101,"22,683",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
