Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
HOLLAND GROVE PARK,"7,888,000","3,892.26","2,027",Oct-24,HOLLAND GROVE DRIVE,Resale,Land,361.6,"21,814",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"7,350,000","3,157.08","2,328",Oct-24,NAMLY AVENUE,Resale,Land,293.3,"25,060",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
GARLICK PARK,"6,058,000","1,918.14","3,158",Sep-24,SIXTH AVENUE,Resale,Land,178.2,"33,996",-,Terrace House,1,Freehold,10,Core Central Region,-
OEI TIONG HAM PARK,"10,800,000","5,207.62","2,074",Sep-24,JALAN PELANGI,Resale,Land,483.8,"22,323",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"8,500,000","3,179.69","2,673",Sep-24,NAMLY GARDEN,Resale,Land,295.4,"28,775",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"3,900,000","2,153.88","1,811",Sep-24,HOLLAND GROVE VIEW,Resale,Land,200.1,"19,490",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
HOLLAND GROVE PARK,"15,500,000","7,099.93","2,183",Sep-24,JALAN KEBAYA,Resale,Land,659.6,"23,499",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,500,000","3,335.76","2,548",Sep-24,MING TECK PARK,Resale,Land,309.9,"27,428",-,Semi-Detached House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
VICTORIA PARK VILLAS,"5,250,000","2,297.04","2,286",Aug-24,VICTORIA PARK GROVE,Resale,Land,213.4,"24,602",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,380,000","9,773.71",857,Aug-24,MOONBEAM TERRACE,Resale,Land,908,"9,229",-,Detached House,1,99 yrs lease commencing from 1979,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,600,000","2,410.06","3,983",Aug-24,JERVOIS ROAD,Resale,Land,223.9,"42,876",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"3,880,000","2,773.88","1,399",Aug-24,HOLLAND GROVE VIEW,Resale,Land,257.7,"15,056",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
TANGLIN HILL VILLAS,"39,200,000","15,635.79","2,507",Aug-24,TANGLIN HILL,Resale,Land,"1,452.6","26,986",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,380,000","5,091.37","1,842",Aug-24,HOLLAND PARK,Resale,Land,473,"19,831",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,000,000","2,594.12","2,698",Aug-24,HOLLAND ROAD,Resale,Land,241,"29,046",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KING'S GARDEN,"9,630,000","4,117.23","2,339",Jul-24,KING'S ROAD,Resale,Land,382.5,"25,176",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,280,000","2,883.68","2,525",Jul-24,HOLLAND ROAD,Resale,Land,267.9,"27,174",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
CHIP HOCK GARDENS,"6,550,000","2,510.16","2,609",Jul-24,FARRER ROAD,Resale,Land,233.2,"28,087",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,700,000","2,157.11","2,642",Jul-24,CARLISLE ROAD,Resale,Land,200.4,"28,443",-,Semi-Detached House,1,Freehold,08,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"9,550,000","3,828.75","2,494",Jul-24,PRINCESS OF WALES ROAD,Resale,Land,355.7,"26,848",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"5,775,000","2,242.14","2,576",Jul-24,GROVE DRIVE,Resale,Land,208.3,"27,724",-,Terrace House,1,Freehold,10,Core Central Region,-
REBECCA PARK,"38,000,000","20,449.45","1,858",Jul-24,REBECCA ROAD,Resale,Land,"1,899.8","20,002",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"49,000,000","21,115.74","2,321",Jul-24,ASTRID HILL,Resale,Land,"1,961.7","24,978",-,Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"8,200,000","5,444.43","1,506",Jul-24,MOUNT SINAI ROAD,Resale,Land,505.8,"16,212",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
HOLLAND GROVE,"4,250,000","2,300.27","1,848",Jul-24,HOLLAND GROVE VIEW,Resale,Land,213.7,"19,888",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
KIM LIN PARK,"9,900,000","3,208.75","3,085",Jul-24,LENGKOK MERAK,Resale,Land,298.1,"33,210",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"23,000,000","15,121.27","1,521",Jul-24,EWART PARK,Resale,Land,"1,404.8","16,372",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"52,000,000","15,140.64","3,434",Jul-24,CLUNY HILL,Resale,Land,"1,406.6","36,969",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,400,000","1,538.18","2,210",Jun-24,CAMBRIDGE ROAD,Resale,Land,142.9,"23,793",-,Terrace House,1,Freehold,08,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,000,000","1,912.76","3,660",Jun-24,CAIRNHILL ROAD,Resale,Land,177.7,"39,392",-,Terrace House,1,Freehold,09,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,468,000","2,745.9","3,084",Jun-24,DUKE'S ROAD,Resale,Land,255.1,"33,195",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLLAND GROVE PARK,"8,950,000","4,078.48","2,194",Jun-24,JALAN KEBAYA,Resale,Land,378.9,"23,621",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
VICTORIA PARK VILLAS,"6,000,000","2,273.36","2,639",Jun-24,VICTORIA PARK GROVE,Resale,Land,211.2,"28,409",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
LUCKY PARK,"7,200,000","3,545.66","2,031",Jun-24,LOTUS AVENUE,Resale,Land,329.4,"21,858",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
DUKE'S GARDEN,"9,750,000","3,785.7","2,575",Jun-24,PRINCESS OF WALES ROAD,Resale,Land,351.7,"27,722",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"14,450,000","6,034.3","2,395",Jun-24,LEWIS ROAD,Resale,Land,560.6,"25,776",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"6,136,000","3,207.67","1,913",Jun-24,KENG LEE ROAD,Resale,Land,298,"20,591",-,Semi-Detached House,1,Freehold,08,Rest of Central Region,-
HENRY PARK,"5,150,000","2,123.74","2,425",Jun-24,GROVE DRIVE,Resale,Land,197.3,"26,102",-,Terrace House,1,Freehold,10,Core Central Region,-
CHIP HOCK GARDENS,"8,800,000","3,148.47","2,795",Jun-24,JALAN HAROM SETANGKAI,Resale,Land,292.5,"30,085",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MOUNT SINAI,"5,821,000","2,716.83","2,143",May-24,MOUNT SINAI DRIVE,Resale,Land,252.4,"23,063",-,Terrace House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,800,000","2,388.53","3,684",May-24,JALAN HAROM SETANGKAI,Resale,Land,221.9,"39,658",-,Terrace House,1,Freehold,10,Core Central Region,-
KIM LIN PARK,"32,500,888","10,506.74","3,093",May-24,JALAN TUPAI,Resale,Land,976.1,"33,297",-,Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"8,130,800","3,980.53","2,043",May-24,NAMLY CRESCENT,Resale,Land,369.8,"21,987",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"8,880,000","3,224.89","2,754",May-24,FIR AVENUE,Resale,Land,299.6,"29,640",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"5,150,000","3,165.69","1,627",May-24,KING'S DRIVE,Resale,Land,294.1,"17,511",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
DRAGON VIEW PARK,"6,280,000","2,466.03","2,547",May-24,JALAN MUTIARA,Resale,Land,229.1,"27,412",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"15,012,888","10,067.57","1,491",May-24,FIFTH AVENUE,Resale,Land,935.3,"16,051",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,200,000","3,754.48","2,983",May-24,KING'S CLOSE,Resale,Land,348.8,"32,110",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
MOUNT SINAI,"6,600,000","3,328.23","1,983",May-24,MOUNT SINAI AVENUE,Resale,Land,309.2,"21,345",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
MING TECK PARK,"27,500,000","9,213.98","2,985",May-24,SIXTH AVENUE,Resale,Land,856,"32,126",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GARDENS,"8,250,000","4,097.85","2,013",May-24,MOONBEAM TERRACE,Resale,Land,380.7,"21,671",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"22,250,000","8,251.68","2,696",May-24,FERNHILL CRESCENT,Resale,Land,766.6,"29,024",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"10,280,000","4,673.73","2,200",May-24,CORONATION ROAD WEST,Resale,Land,434.2,"23,676",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"9,350,000","3,219.51","2,904",May-24,FIR AVENUE,Resale,Land,299.1,"31,260",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KIM LIN PARK,"10,200,000","3,388.51","3,010",May-24,JALAN ARNAP,Resale,Land,314.8,"32,402",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"7,850,000","3,166.77","2,479",May-24,CHERRY AVENUE,Resale,Land,294.2,"26,683",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,450,000","1,654.43","3,294",May-24,JALAN ELOK,Resale,Land,153.7,"35,459",-,Terrace House,1,Freehold,09,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,748,888","3,602.71","2,428",May-24,FERNHILL ROAD,Resale,Land,334.7,"26,139",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KIM LIN PARK,"8,200,000","2,278.74","3,598",Apr-24,ONE TREE HILL,Resale,Land,211.7,"38,734",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
BAN GUAN PARK,"9,000,000","3,643.61","2,470",Apr-24,GREENLEAF PLACE,Resale,Land,338.5,"26,588",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,880,000","4,942.83","2,403",Apr-24,LIM TAI SEE WALK,Resale,Land,459.2,"25,871",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"10,888,888","2,899.82","3,755",Apr-24,PRINCESS OF WALES ROAD,Resale,Land,269.4,"40,419",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"8,400,000","3,816.91","2,201",Apr-24,NAMLY PLACE,Resale,Land,354.6,"23,689",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
BAN GUAN PARK,"8,000,000","3,849.21","2,078",Apr-24,GREENLEAF RISE,Resale,Land,357.6,"22,371",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KING'S GARDEN,"7,200,000","2,697.46","2,669",Apr-24,KING'S ROAD,Resale,Land,250.6,"28,731",-,Terrace House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"4,980,000","3,348.68","1,487",Apr-24,KING'S DRIVE,Resale,Land,311.1,"16,008",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
EMERALD HILL CONSERVATION AREA,"8,500,000","1,992.42","4,266",Apr-24,EMERALD HILL ROAD,Resale,Land,185.1,"45,921",-,Terrace House,1,Freehold,09,Core Central Region,-
EDEN PARK,"15,720,000","5,210.85","3,017",Apr-24,CYPRESS AVENUE,Resale,Land,484.1,"32,473",-,Detached House,1,Freehold,10,Core Central Region,-
DUKE'S GARDEN,"9,380,000","3,778.16","2,483",Apr-24,DUCHESS ROAD,Resale,Land,351,"26,724",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"36,018,888","19,207.28","1,875",Apr-24,CORNWALL GARDENS,Resale,Land,"1,784.4","20,185",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,400,000","2,467.11","2,999",Apr-24,KING'S ROAD,Resale,Land,229.2,"32,286",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
REGENT VILLAS,"3,588,888","2,422.98","1,481",Apr-24,JALAN LIM TAI SEE,Resale,Land,225.1,"15,944",-,Semi-Detached House,1,99 yrs lease commencing from 1991,10,Core Central Region,-
HOLLAND GARDENS,"7,800,000","3,586.56","2,175",Mar-24,MOONBEAM DRIVE,Resale,Land,333.2,"23,409",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
CHIP BEE GARDENS,"6,380,000","2,027.94","3,146",Mar-24,JALAN HITAM MANIS,Resale,Land,188.4,"33,864",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,380,000","2,821.24","2,970",Mar-24,KING'S ROAD,Resale,Land,262.1,"31,973",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"4,150,000","2,421.9","1,714",Mar-24,KING'S DRIVE,Resale,Land,225,"18,444",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
DUCHESS GARDEN,"10,680,000","5,095.68","2,096",Mar-24,DUCHESS AVENUE,Resale,Land,473.4,"22,560",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"39,500,000","19,553.88","2,020",Mar-24,FORD AVENUE,Resale,Land,"1,816.6","21,744",-,Detached House,1,Freehold,10,Core Central Region,-
ONE TREE HILL COLLECTION,"9,200,888","2,330.41","3,948",Mar-24,JALAN ARNAP,Resale,Land,216.5,"42,498",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,600,000","4,087.09","2,104",Mar-24,JALAN LIM TAI SEE,Resale,Land,379.7,"22,649",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
CHIP HOCK GARDENS,"10,125,000","8,950.27","1,131",Mar-24,JALAN HAROM SETANGKAI,Resale,Land,831.5,"12,177",-,Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"3,960,000","2,325.02","1,703",Feb-24,KING'S DRIVE,Resale,Land,216,"18,333",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"17,420,000","6,924.48","2,516",Feb-24,KINGSMEAD ROAD,Resale,Land,643.3,"27,079",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"3,800,000","2,152.8","1,765",Feb-24,HOLLAND GROVE VIEW,Resale,Land,200,"19,000",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,900,000","4,033.27","2,455",Feb-24,PRINCE OF WALES ROAD,Resale,Land,374.7,"26,421",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"19,500,000","10,345.28","1,885",Feb-24,GARLICK AVENUE,Resale,Land,961.1,"20,289",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,594,999","2,152.8","1,670",Feb-24,GARLICK AVENUE,Resale,Land,200,"17,975",-,Semi-Detached House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
SHAMROCK PARK,"10,750,000","4,554.25","2,360",Jan-24,NAMLY RISE,Resale,Land,423.1,"25,408",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"9,180,000","3,736.18","2,457",Jan-24,NAMLY GARDEN,Resale,Land,347.1,"26,448",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,500,000","6,016","1,912",Jan-24,CORONATION ROAD,Resale,Land,558.9,"20,576",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"3,500,000","2,398.22","1,459",Jan-24,HOLLAND GROVE VIEW,Resale,Land,222.8,"15,709",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"13,990,000","5,880.37","2,379",Jan-24,DUCHESS AVENUE,Resale,Land,546.3,"25,609",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"26,500,000","12,870.51","2,059",Jan-24,GALLOP PARK ROAD,Resale,Land,"1,195.7","22,163",-,Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"5,800,000","3,181.84","1,823",Dec-23,GROVE CRESCENT,Resale,Land,295.6,"19,621",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,500,000",908.48,"3,853",Dec-23,NIVEN ROAD,Resale,Land,84.4,"41,469",-,Terrace House,1,Freehold,09,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,820,000","2,517.7","3,106",Dec-23,QUEEN'S ROAD,Resale,Land,233.9,"33,433",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,580,000","4,049.42","2,119",Dec-23,MARYLAND DRIVE,Resale,Land,376.2,"22,807",-,Semi-Detached House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
MING TECK PARK,"6,100,000","2,018.25","3,022",Dec-23,MING TECK PARK,Resale,Land,187.5,"32,533",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
KIM LIN PARK,"9,500,000","3,163.54","3,003",Dec-23,JALAN KELAWAR,Resale,Land,293.9,"32,324",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"8,300,000","3,956.85","2,098",Dec-23,NAMLY PLACE,Resale,Land,367.6,"22,579",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"11,800,000","5,224.85","2,258",Dec-23,REDWOOD AVENUE,Resale,Land,485.4,"24,310",-,Detached House,1,Freehold,10,Core Central Region,-
MCMAHON PARK,"25,250,000","12,086.9","2,089",Nov-23,TAN BOON CHONG AVENUE,Resale,Land,"1,122.9","22,486",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"10,800,000","6,768.4","1,596",Nov-23,HOLLAND ROAD,Resale,Land,628.8,"17,176",-,Detached House,1,Freehold,10,Core Central Region,-
BAN GUAN PARK,"8,680,000","4,140.91","2,096",Nov-23,GREENLEAF VIEW,Resale,Land,384.7,"22,563",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"25,200,000","11,086.92","2,273",Nov-23,NAMLY HILL,Resale,Land,"1,030","24,466",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"26,388,888","14,575.53","1,810",Nov-23,THIRD AVENUE,Resale,Land,"1,354.1","19,488",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,200,000","3,923.48","2,855",Nov-23,CLUNY PARK ROAD,Resale,Land,364.5,"30,727",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"8,800,000","2,394.99","3,674",Nov-23,GROVE DRIVE,New Sale,Land,222.5,"39,551",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"12,380,000","4,798.59","2,580",Nov-23,HOLLAND ROAD,Resale,Land,445.8,"27,770",-,Detached House,1,Freehold,10,Core Central Region,-
VICTORIA PARK VILLAS,"6,500,000","2,868.61","2,266",Nov-23,VICTORIA PARK GROVE,Resale,Land,266.5,"24,390",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,528,888","1,723.32","4,369",Oct-23,GROVE DRIVE,New Sale,Land,160.1,"47,026",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","1,749.15","2,573",Oct-23,CAMBRIDGE ROAD,Resale,Land,162.5,"27,692",-,Terrace House,1,Freehold,08,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,000,000","1,779.29","2,810",Oct-23,HOOT KIAM ROAD,Resale,Land,165.3,"30,248",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"13,600,000","4,773.83","2,849",Oct-23,ROBIN LANE,Resale,Land,443.5,"30,665",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KINGSVILLE,"3,935,000","2,428.36","1,620",Oct-23,KING'S DRIVE,Resale,Land,225.6,"17,442",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
SHAMROCK PARK,"8,000,000","3,978.37","2,011",Oct-23,NAMLY CRESCENT,Resale,Land,369.6,"21,645",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,800,000","7,046.11","1,675",Oct-23,CORONATION ROAD WEST,Resale,Land,654.6,"18,026",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,250,000","2,531.69","1,679",Sep-23,STARLIGHT ROAD,Resale,Land,235.2,"18,070",-,Terrace House,1,Freehold,08,Rest of Central Region,-
MING TECK PARK,"8,528,000","3,346.53","2,548",Sep-23,MING TECK PARK,Resale,Land,310.9,"27,430",-,Semi-Detached House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
SHAMROCK PARK,"14,500,000","6,567.12","2,208",Sep-23,NAMLY CRESCENT,Resale,Land,610.1,"23,767",-,Detached House,1,Freehold,10,Core Central Region,-
LUCKY PARK,"5,750,000","2,111.9","2,723",Sep-23,LILY AVENUE,Resale,Land,196.2,"29,307",-,Terrace House,1,Freehold,10,Core Central Region,-
REGENT VILLAS,"3,625,000","2,421.9","1,497",Sep-23,JALAN LIM TAI SEE,Resale,Land,225,"16,111",-,Semi-Detached House,1,99 yrs lease commencing from 1991,10,Core Central Region,-
VICTORIA PARK VILLAS,"6,150,000","2,841.7","2,164",Sep-23,VICTORIA PARK GROVE,Resale,Land,264,"23,295",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
JERVOISVILLE,"21,020,000","11,642.34","1,805",Sep-23,JERVOIS ROAD,Resale,Land,"1,081.6","19,434",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"4,100,000","2,844.93","1,441",Sep-23,HOLLAND GROVE VIEW,Resale,Land,264.3,"15,513",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
EMERALD HILL CONSERVATION AREA,"8,800,000","1,932.14","4,555",Sep-23,EMERALD HILL ROAD,Resale,Land,179.5,"49,025",-,Terrace House,1,Freehold,09,Core Central Region,-
EMERALD HILL CONSERVATION AREA,"11,000,000","2,360.55","4,660",Sep-23,SAUNDERS ROAD,Resale,Land,219.3,"50,160",-,Terrace House,1,Freehold,09,Core Central Region,-
HOLLAND GREEN,"4,200,000","4,346.5",966,Sep-23,HOLLAND GREEN,Resale,Land,403.8,"10,401",-,Detached House,1,99 yrs lease commencing from 1995,10,Core Central Region,-
DUKE'S GARDEN,"12,200,000","3,773.86","3,233",Sep-23,PRINCESS OF WALES ROAD,Resale,Land,350.6,"34,797",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
HOLLAND GARDENS,"8,000,000","3,982.68","2,009",Aug-23,MOONBEAM DRIVE,Resale,Land,370,"21,622",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
KIMSIA PARK,"5,825,000","1,650.12","3,530",Aug-23,JALAN JINTAN,Resale,Land,153.3,"37,997",-,Terrace House,1,Freehold,09,Core Central Region,-
BAN GUAN PARK,"10,000,000","4,643.59","2,154",Aug-23,GREENLEAF VIEW,Resale,Land,431.4,"23,180",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GARDENS,"11,230,000","3,923.48","2,862",Aug-23,MOONBEAM VIEW,Resale,Land,364.5,"30,809",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
BAN GUAN PARK,"13,054,800","3,955.77","3,300",Aug-23,GREENLEAF LANE,Resale,Land,367.5,"35,523",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,680,000","3,332.53","2,905",Aug-23,ROBIN CLOSE,Resale,Land,309.6,"31,266",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LUCKY PARK,"5,300,000","2,111.9","2,510",Aug-23,LILY AVENUE,Resale,Land,196.2,"27,013",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"10,388,000","4,326.05","2,401",Aug-23,STEVENS CLOSE,Resale,Land,401.9,"25,847",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MCMAHON PARK,"10,380,000","3,547.81","2,926",Jul-23,JALAN ISTIMEWA,Resale,Land,329.6,"31,493",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"15,000,000","8,098.83","1,852",Jul-23,LIM TAI SEE WALK,Resale,Land,752.4,"19,936",-,Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"8,480,000","3,209.82","2,642",Jul-23,FIR AVENUE,Resale,Land,298.2,"28,437",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MCMAHON PARK,"7,300,000","3,750.18","1,947",Jul-23,JALAN JELITA,Resale,Land,348.4,"20,953",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
BAN GUAN PARK,"8,800,000","3,359.44","2,619",Jul-23,GREENLEAF PLACE,Resale,Land,312.1,"28,196",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"4,000,000","2,582.28","1,549",Jul-23,HOLLAND GROVE VIEW,Resale,Land,239.9,"16,674",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
MOUNT SINAI,"5,000,000","1,807.28","2,767",Jul-23,MOUNT SINAI DRIVE,Resale,Land,167.9,"29,780",-,Terrace House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
MING TECK PARK,"4,500,000","1,857.87","2,422",Jul-23,MING TECK PARK,Resale,Land,172.6,"26,072",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
KINGSVILLE,"5,050,000","3,147.39","1,605",Jul-23,KING'S DRIVE,Resale,Land,292.4,"17,271",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
